Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Rap-GAP	3	0.684931506849315	0.023653596143558893	ENSG00000132359, ENSG00000116991, ENSG00000174373	425	11	19113	12.265026737967915	0.9999999999999701	0.9253735383784775	32.35429257929996
GOTERM_BP_FAT	GO:0051249~regulation of lymphocyte activation	9	2.054794520547945	0.023674685896920348	ENSG00000131759, ENSG00000113525, ENSG00000198805, ENSG00000103423, ENSG00000213203, ENSG00000004468, ENSG00000113520, ENSG00000073861, ENSG00000172175	319	148	13528	2.578835889180717	1.0	0.41635932292720945	34.03752664801183
GOTERM_CC_FAT	GO:0009986~cell surface	15	3.4246575342465753	0.023793794759592382	ENSG00000131759, ENSG00000126218, ENSG00000006327, ENSG00000167207, ENSG00000204381, ENSG00000120913, ENSG00000152894, ENSG00000204217, ENSG00000169896, ENSG00000004468, ENSG00000151694, ENSG00000159640, ENSG00000091409, ENSG00000117090, ENSG00000070182	285	348	12782	1.9331518451300664	0.9991581789305789	0.4199326175838227	27.44383608401647
GOTERM_BP_FAT	GO:0008361~regulation of cell size	11	2.5114155251141552	0.023945366469540534	ENSG00000006327, ENSG00000167244, ENSG00000115956, ENSG00000171791, ENSG00000140009, ENSG00000111012, ENSG00000068078, ENSG00000197019, ENSG00000004468, ENSG00000151694, ENSG00000106799	319	206	13528	2.264479410780047	1.0	0.4167522933108885	34.354395179724165
GOTERM_BP_FAT	GO:0006916~anti-apoptosis	11	2.5114155251141552	0.023945366469540534	ENSG00000171791, ENSG00000140009, ENSG00000164362, ENSG00000140939, ENSG00000162734, ENSG00000120885, ENSG00000151694, ENSG00000102245, ENSG00000106799, ENSG00000162894, ENSG00000172175	319	206	13528	2.264479410780047	1.0	0.4167522933108885	34.354395179724165
GOTERM_BP_FAT	GO:0051101~regulation of DNA binding	8	1.82648401826484	0.024089076881333025	ENSG00000113525, ENSG00000167207, ENSG00000148143, ENSG00000103423, ENSG00000087494, ENSG00000113520, ENSG00000133895, ENSG00000172175	319	121	13528	2.8038032073369776	1.0	0.41546569815885104	34.52204428266439
GOTERM_MF_FAT	GO:0019904~protein domain specific binding	15	3.4246575342465753	0.02418166852978937	ENSG00000167207, ENSG00000175866, ENSG00000091592, ENSG00000104725, ENSG00000182985, ENSG00000178053, ENSG00000124225, ENSG00000171791, ENSG00000143514, ENSG00000131370, ENSG00000161270, ENSG00000115904, ENSG00000151694, ENSG00000068383, ENSG00000197208	305	331	12983	1.9290277846565302	0.9999987105315883	0.6770012123073641	30.063746859096298
GOTERM_BP_FAT	GO:0031346~positive regulation of cell projection organization	5	1.141552511415525	0.024192008293840786	ENSG00000006327, ENSG00000181754, ENSG00000104725, ENSG00000106799, ENSG00000133961	319	47	13528	4.511438671379977	1.0	0.413668429679397	34.64187350034415
GOTERM_BP_FAT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	5	1.141552511415525	0.024192008293840786	ENSG00000113525, ENSG00000167244, ENSG00000167207, ENSG00000095752, ENSG00000113520	319	47	13528	4.511438671379977	1.0	0.413668429679397	34.64187350034415
GOTERM_BP_FAT	GO:0045637~regulation of myeloid cell differentiation	6	1.36986301369863	0.024291178068324218	ENSG00000155090, ENSG00000113525, ENSG00000105810, ENSG00000113520, ENSG00000183864, ENSG00000120659	319	70	13528	3.634930586654725	1.0	0.41185258936619107	34.75712804665616
GOTERM_BP_FAT	GO:0022610~biological adhesion	26	5.93607305936073	0.02490622208356441	ENSG00000124466, ENSG00000152894, ENSG00000173166, ENSG00000066294, ENSG00000006327, ENSG00000129277, ENSG00000115956, ENSG00000171791, ENSG00000181754, ENSG00000146242, ENSG00000161270, ENSG00000089159, ENSG00000151694, ENSG00000102245, ENSG00000105426, ENSG00000112902, ENSG00000125755, ENSG00000126259, ENSG00000182985, ENSG00000197262, ENSG00000039068, ENSG00000120708, ENSG00000186810, ENSG00000169896, ENSG00000072110, ENSG00000091409	319	701	13528	1.5728896024040888	1.0	0.4166981807483344	35.46766216717325
GOTERM_BP_FAT	GO:0007155~cell adhesion	26	5.93607305936073	0.024964639727132733	ENSG00000124466, ENSG00000152894, ENSG00000173166, ENSG00000066294, ENSG00000006327, ENSG00000129277, ENSG00000115956, ENSG00000171791, ENSG00000181754, ENSG00000146242, ENSG00000161270, ENSG00000089159, ENSG00000151694, ENSG00000102245, ENSG00000105426, ENSG00000112902, ENSG00000125755, ENSG00000126259, ENSG00000182985, ENSG00000197262, ENSG00000039068, ENSG00000120708, ENSG00000186810, ENSG00000169896, ENSG00000072110, ENSG00000091409	319	700	13528	1.5751365875503807	1.0	0.41438052315135576	35.53476900920347
INTERPRO	IPR000331:Rap/ran-GAP	3	0.684931506849315	0.025772912844595004	ENSG00000132359, ENSG00000116991, ENSG00000174373	388	11	16659	11.709700093720713	0.999999992974389	0.9562363016138465	32.64406948598485
GOTERM_BP_FAT	GO:0045793~positive regulation of cell size	5	1.141552511415525	0.02591797495551759	ENSG00000006327, ENSG00000167244, ENSG00000004468, ENSG00000151694, ENSG00000106799	319	48	13528	4.417450365726228	1.0	0.4233069089292495	36.62065491597583
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	11	2.5114155251141552	0.02612358534166207	ENSG00000175866, ENSG00000171791, ENSG00000160460, ENSG00000196358, ENSG00000105991, ENSG00000181754, ENSG00000154134, ENSG00000104725, ENSG00000138834, ENSG00000133961, ENSG00000112902	319	209	13528	2.231974921630094	1.0	0.42281107207765256	36.85258224493988
GOTERM_BP_FAT	GO:0030520~estrogen receptor signaling pathway	3	0.684931506849315	0.026335240141978484	ENSG00000131759, ENSG00000140009, ENSG00000100320	319	11	13528	11.565688230265033	1.0	0.4223984538528801	37.090492040786636
GOTERM_BP_FAT	GO:0051897~positive regulation of protein kinase B signaling cascade	3	0.684931506849315	0.026335240141978484	ENSG00000126218, ENSG00000167244, ENSG00000106799	319	11	13528	11.565688230265033	1.0	0.4223984538528801	37.090492040786636
GOTERM_BP_FAT	GO:0002244~hemopoietic progenitor cell differentiation	3	0.684931506849315	0.026335240141978484	ENSG00000115956, ENSG00000178053, ENSG00000171791	319	11	13528	11.565688230265033	1.0	0.4223984538528801	37.090492040786636
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-dependent	55	12.557077625570775	0.02635850091040797	ENSG00000100105, ENSG00000131759, ENSG00000162086, ENSG00000168556, ENSG00000160685, ENSG00000141040, ENSG00000117036, ENSG00000121864, ENSG00000109118, ENSG00000167840, ENSG00000101190, ENSG00000107485, ENSG00000104447, ENSG00000196428, ENSG00000039600, ENSG00000099326, ENSG00000126456, ENSG00000083814, ENSG00000108773, ENSG00000182983, ENSG00000113658, ENSG00000073861, ENSG00000133895, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000134363, ENSG00000182318, ENSG00000065970, ENSG00000119138, ENSG00000180855, ENSG00000167244, ENSG00000095752, ENSG00000087903, ENSG00000167383, ENSG00000172292, ENSG00000105991, ENSG00000111727, ENSG00000006468, ENSG00000106462, ENSG00000057657, ENSG00000090447, ENSG00000171649, ENSG00000067955, ENSG00000005513, ENSG00000186564, ENSG00000113525, ENSG00000072310, ENSG00000140009, ENSG00000025156, ENSG00000118513, ENSG00000102878, ENSG00000113520, ENSG00000186376	319	1773	13528	1.3155182138203318	1.0	0.4197104720277214	37.11658664097847
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	56	12.785388127853881	0.026811743221605455	ENSG00000100105, ENSG00000131759, ENSG00000162086, ENSG00000168556, ENSG00000160685, ENSG00000141040, ENSG00000117036, ENSG00000121864, ENSG00000109118, ENSG00000167840, ENSG00000101190, ENSG00000107485, ENSG00000104447, ENSG00000196428, ENSG00000039600, ENSG00000099326, ENSG00000126456, ENSG00000083814, ENSG00000108773, ENSG00000182983, ENSG00000113658, ENSG00000073861, ENSG00000133895, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000134363, ENSG00000182318, ENSG00000065970, ENSG00000119138, ENSG00000180855, ENSG00000167244, ENSG00000095752, ENSG00000087903, ENSG00000167383, ENSG00000172292, ENSG00000105991, ENSG00000111727, ENSG00000006468, ENSG00000106462, ENSG00000057657, ENSG00000090447, ENSG00000171649, ENSG00000067955, ENSG00000005513, ENSG00000186564, ENSG00000145715, ENSG00000113525, ENSG00000072310, ENSG00000140009, ENSG00000025156, ENSG00000118513, ENSG00000102878, ENSG00000113520, ENSG00000186376	319	1813	13528	1.3098848960917928	1.0	0.42223473510030196	37.62301562148549
INTERPRO	IPR007087:Zinc finger, C2H2-type	28	6.392694063926941	0.02710436293345267	ENSG00000100105, ENSG00000162086, ENSG00000160685, ENSG00000141040, ENSG00000121864, ENSG00000167840, ENSG00000167383, ENSG00000104447, ENSG00000099326, ENSG00000057657, ENSG00000148337, ENSG00000163516, ENSG00000196456, ENSG00000171649, ENSG00000083814, ENSG00000182983, ENSG00000022976, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000122299, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000180855, ENSG00000119138, ENSG00000186376, ENSG00000196670	388	784	16659	1.5334131075110455	0.9999999973719239	0.9405387561631342	34.02389346490848
UP_SEQ_FEATURE	repeat:Spectrin 15	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
UP_SEQ_FEATURE	repeat:Spectrin 11	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
UP_SEQ_FEATURE	repeat:Spectrin 10	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
UP_SEQ_FEATURE	repeat:Spectrin 14	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
UP_SEQ_FEATURE	repeat:Spectrin 12	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
UP_SEQ_FEATURE	repeat:Spectrin 17	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
UP_SEQ_FEATURE	repeat:Spectrin 13	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
UP_SEQ_FEATURE	repeat:Spectrin 16	3	0.684931506849315	0.027973432839253243	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	12	19113	11.24294117647059	0.9999999999999999	0.9415390760749067	37.07930841599955
GOTERM_MF_FAT	GO:0030695~GTPase regulator activity	17	3.881278538812785	0.028539484878765464	ENSG00000084070, ENSG00000111348, ENSG00000175463, ENSG00000100599, ENSG00000180448, ENSG00000153317, ENSG00000167202, ENSG00000116991, ENSG00000145715, ENSG00000004777, ENSG00000106069, ENSG00000103423, ENSG00000132359, ENSG00000105808, ENSG00000115904, ENSG00000197226, ENSG00000174373	305	404	12983	1.791194611264405	0.9999998919723287	0.7088491394979175	34.49007089763841
GOTERM_CC_FAT	GO:0005886~plasma membrane	100	22.831050228310502	0.02890976684091963	ENSG00000175898, ENSG00000152894, ENSG00000215305, ENSG00000087128, ENSG00000070081, ENSG00000204217, ENSG00000150938, ENSG00000089159, ENSG00000181826, ENSG00000070182, ENSG00000125755, ENSG00000166900, ENSG00000126259, ENSG00000077585, ENSG00000039068, ENSG00000124225, ENSG00000163297, ENSG00000087258, ENSG00000091409, ENSG00000125124, ENSG00000204381, ENSG00000173166, ENSG00000006327, ENSG00000115956, ENSG00000160856, ENSG00000166068, ENSG00000155629, ENSG00000041515, ENSG00000100453, ENSG00000111727, ENSG00000177663, ENSG00000105426, ENSG00000151694, ENSG00000112902, ENSG00000134780, ENSG00000175866, ENSG00000070610, ENSG00000143753, ENSG00000075340, ENSG00000184293, ENSG00000130821, ENSG00000180644, ENSG00000114812, ENSG00000121753, ENSG00000145715, ENSG00000203710, ENSG00000186810, ENSG00000132718, ENSG00000124466, ENSG00000167535, ENSG00000151726, ENSG00000004468, ENSG00000112218, ENSG00000159640, ENSG00000125384, ENSG00000116574, ENSG00000066294, ENSG00000146242, ENSG00000102245, ENSG00000139679, ENSG00000164889, ENSG00000182985, ENSG00000064687, ENSG00000004777, ENSG00000126218, ENSG00000069493, ENSG00000106123, ENSG00000169896, ENSG00000122012, ENSG00000072110, ENSG00000033122, ENSG00000070961, ENSG00000162894, ENSG00000167207, ENSG00000092295, ENSG00000013588, ENSG00000204681, ENSG00000164398, ENSG00000106799, ENSG00000168229, ENSG00000133961, ENSG00000135318, ENSG00000076356, ENSG00000196358, ENSG00000183473, ENSG00000161270, ENSG00000105808, ENSG00000117090, ENSG00000120659, ENSG00000205277, ENSG00000105281, ENSG00000162545, ENSG00000160948, ENSG00000103051, ENSG00000068078, ENSG00000119946, ENSG00000115904, ENSG00000138834, ENSG00000012779, ENSG00000197208	285	3777	12782	1.187427132830753	0.9998203950352197	0.4599284378144106	32.34901025881008
GOTERM_BP_FAT	GO:0051247~positive regulation of protein metabolic process	12	2.73972602739726	0.02892015589800063	ENSG00000113525, ENSG00000167244, ENSG00000167207, ENSG00000103423, ENSG00000171791, ENSG00000095752, ENSG00000204217, ENSG00000113520, ENSG00000151694, ENSG00000133895, ENSG00000106799, ENSG00000151876	319	243	13528	2.0941986918998414	1.0	0.44396926457703845	39.92873022524759
GOTERM_BP_FAT	GO:0042110~T cell activation	8	1.82648401826484	0.02921777843260228	ENSG00000100105, ENSG00000167244, ENSG00000103423, ENSG00000171791, ENSG00000213203, ENSG00000169896, ENSG00000151694, ENSG00000172175	319	126	13528	2.692541175299796	1.0	0.4443801232250003	40.247658825254994
GOTERM_BP_FAT	GO:0045449~regulation of transcription	76	17.35159817351598	0.029398271155282693	ENSG00000131759, ENSG00000100105, ENSG00000162086, ENSG00000168556, ENSG00000146285, ENSG00000160685, ENSG00000141040, ENSG00000152894, ENSG00000117036, ENSG00000121864, ENSG00000109118, ENSG00000172175, ENSG00000167840, ENSG00000101190, ENSG00000107485, ENSG00000104447, ENSG00000196428, ENSG00000023608, ENSG00000039600, ENSG00000099326, ENSG00000177030, ENSG00000196456, ENSG00000126456, ENSG00000083814, ENSG00000087494, ENSG00000148334, ENSG00000108773, ENSG00000197019, ENSG00000182983, ENSG00000113658, ENSG00000133895, ENSG00000073861, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000134363, ENSG00000065970, ENSG00000103423, ENSG00000182318, ENSG00000196793, ENSG00000076003, ENSG00000180855, ENSG00000119138, ENSG00000167207, ENSG00000167244, ENSG00000095752, ENSG00000143842, ENSG00000087903, ENSG00000106799, ENSG00000164649, ENSG00000167383, ENSG00000172292, ENSG00000105991, ENSG00000111727, ENSG00000006468, ENSG00000106462, ENSG00000150593, ENSG00000057657, ENSG00000090447, ENSG00000171649, ENSG00000067955, ENSG00000005513, ENSG00000186564, ENSG00000120802, ENSG00000113525, ENSG00000072310, ENSG00000198945, ENSG00000140009, ENSG00000025156, ENSG00000100320, ENSG00000118513, ENSG00000113520, ENSG00000102878, ENSG00000186376, ENSG00000196670	319	2601	13528	1.2391279457262037	1.0	0.4434667720823571	40.440294550823566
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	12	2.73972602739726	0.029632634250767224	ENSG00000175866, ENSG00000171791, ENSG00000160460, ENSG00000196358, ENSG00000105991, ENSG00000181754, ENSG00000183691, ENSG00000154134, ENSG00000104725, ENSG00000138834, ENSG00000133961, ENSG00000112902	319	244	13528	2.0856159103756617	1.0	0.44317064526874694	40.689551599293125
GOTERM_BP_FAT	GO:0030182~neuron differentiation	18	4.10958904109589	0.029757077333138877	ENSG00000175866, ENSG00000154134, ENSG00000104725, ENSG00000166900, ENSG00000092621, ENSG00000106799, ENSG00000133961, ENSG00000184402, ENSG00000039068, ENSG00000160460, ENSG00000105991, ENSG00000196358, ENSG00000171791, ENSG00000181754, ENSG00000120885, ENSG00000138834, ENSG00000087258, ENSG00000112902	319	438	13528	1.7427749388070597	1.0	0.44166118120571973	40.821503222488666
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	16	3.65296803652968	0.03029418483304406	ENSG00000175898, ENSG00000150593, ENSG00000006432, ENSG00000167244, ENSG00000150457, ENSG00000197019, ENSG00000133895, ENSG00000106799, ENSG00000172175, ENSG00000103423, ENSG00000166068, ENSG00000131370, ENSG00000102760, ENSG00000138834, ENSG00000151694, ENSG00000114388	319	372	13528	1.8239795058482489	1.0	0.4447107084104054	41.38785084649358
UP_SEQ_FEATURE	zinc finger region:C2H2-type 2	22	5.0228310502283104	0.030475073802345397	ENSG00000100105, ENSG00000162086, ENSG00000057657, ENSG00000099326, ENSG00000160685, ENSG00000196456, ENSG00000141040, ENSG00000171649, ENSG00000083814, ENSG00000182983, ENSG00000121864, ENSG00000167840, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000167383, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000119138, ENSG00000186376, ENSG00000196670	425	608	19113	1.627267801857585	1.0	0.943643354741176	39.67205426122339
PANTHER_PATHWAY	P00032:Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade	5	1.141552511415525	0.03057324829149848	ENSG00000145715, ENSG00000167244, ENSG00000175634, ENSG00000177189, ENSG00000115904	74	47	2857	4.107245543415757	0.9112496639780848	0.9112496639780848	27.995721423559992
KEGG_PATHWAY	hsa05320:Autoimmune thyroid disease	5	1.141552511415525	0.030614915553677503	ENSG00000180644, ENSG00000113525, ENSG00000100453, ENSG00000113520, ENSG00000102245	120	51	5085	4.154411764705882	0.9767696203673855	0.6095961635416391	30.05540277267332
INTERPRO	IPR011991:Winged helix repressor DNA-binding	10	2.28310502283105	0.030931676237875502	ENSG00000115956, ENSG00000065970, ENSG00000138385, ENSG00000126456, ENSG00000025156, ENSG00000117036, ENSG00000087903, ENSG00000102878, ENSG00000006468, ENSG00000186564	388	187	16659	2.2960196262197474	0.9999999998455414	0.9406252888613954	37.84468486742307
GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	15	3.4246575342465753	0.03122703538528758	ENSG00000175866, ENSG00000167244, ENSG00000183691, ENSG00000152894, ENSG00000113658, ENSG00000106799, ENSG00000155090, ENSG00000100503, ENSG00000134363, ENSG00000106123, ENSG00000068078, ENSG00000204217, ENSG00000089159, ENSG00000115904, ENSG00000151694	319	342	13528	1.859979101358412	1.0	0.4519537090249923	42.359364618474906
GOTERM_BP_FAT	GO:0043392~negative regulation of DNA binding	5	1.141552511415525	0.03153076048098555	ENSG00000167207, ENSG00000148143, ENSG00000103423, ENSG00000087494, ENSG00000133895	319	51	13528	4.15760034421292	1.0	0.45234180978802185	42.67238905714653
UP_SEQ_FEATURE	zinc finger region:C2H2-type 5	20	4.5662100456621	0.03206344783461021	ENSG00000100105, ENSG00000162086, ENSG00000099326, ENSG00000196456, ENSG00000141040, ENSG00000171649, ENSG00000083814, ENSG00000182983, ENSG00000121864, ENSG00000167840, ENSG00000130844, ENSG00000196150, ENSG00000167383, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000104447, ENSG00000180855, ENSG00000186376, ENSG00000196670	425	538	19113	1.671812814345069	1.0	0.9407820145242161	41.265851118746845
INTERPRO	IPR015880:Zinc finger, C2H2-like	28	6.392694063926941	0.03223060117893478	ENSG00000100105, ENSG00000162086, ENSG00000160685, ENSG00000141040, ENSG00000121864, ENSG00000167840, ENSG00000167383, ENSG00000104447, ENSG00000099326, ENSG00000057657, ENSG00000148337, ENSG00000163516, ENSG00000196456, ENSG00000171649, ENSG00000083814, ENSG00000182983, ENSG00000022976, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000122299, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000180855, ENSG00000119138, ENSG00000186376, ENSG00000196670	388	797	16659	1.508401350424918	0.9999999999411175	0.9269985076591761	39.09371118322943
UP_SEQ_FEATURE	repeat:Spectrin 7	3	0.684931506849315	0.03258186721823559	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	13	19113	10.378099547511313	1.0	0.9323517550924242	41.77742538276726
UP_SEQ_FEATURE	repeat:Spectrin 6	3	0.684931506849315	0.03258186721823559	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	13	19113	10.378099547511313	1.0	0.9323517550924242	41.77742538276726
UP_SEQ_FEATURE	repeat:Spectrin 8	3	0.684931506849315	0.03258186721823559	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	13	19113	10.378099547511313	1.0	0.9323517550924242	41.77742538276726
UP_SEQ_FEATURE	repeat:Spectrin 9	3	0.684931506849315	0.03258186721823559	ENSG00000160460, ENSG00000137877, ENSG00000070182	425	13	19113	10.378099547511313	1.0	0.9323517550924242	41.77742538276726
GOTERM_BP_FAT	GO:0033043~regulation of organelle organization	11	2.5114155251141552	0.03264248406278009	ENSG00000145715, ENSG00000167244, ENSG00000115956, ENSG00000135476, ENSG00000160460, ENSG00000112659, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000133895, ENSG00000070182	319	217	13528	2.149690131892579	1.0	0.46117184933280164	43.80454110912921
GOTERM_BP_FAT	GO:0043467~regulation of generation of precursor metabolites and energy	4	0.91324200913242	0.03270581533331611	ENSG00000167244, ENSG00000127334, ENSG00000122873, ENSG00000106633	319	30	13528	5.654336468129571	1.0	0.45899556417656795	43.868397506726666
UP_SEQ_FEATURE	zinc finger region:C2H2-type 4	21	4.794520547945205	0.03277745244144307	ENSG00000100105, ENSG00000162086, ENSG00000057657, ENSG00000099326, ENSG00000196456, ENSG00000141040, ENSG00000171649, ENSG00000083814, ENSG00000182983, ENSG00000121864, ENSG00000167840, ENSG00000130844, ENSG00000196150, ENSG00000167383, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000104447, ENSG00000180855, ENSG00000186376, ENSG00000196670	425	575	19113	1.6424470588235294	1.0	0.921955045560005	41.969339079595905
SP_PIR_KEYWORDS	Transcription	59	13.470319634703195	0.03309767043751313	ENSG00000100105, ENSG00000131759, ENSG00000162086, ENSG00000146285, ENSG00000168556, ENSG00000160685, ENSG00000103168, ENSG00000141040, ENSG00000117036, ENSG00000115207, ENSG00000121864, ENSG00000109118, ENSG00000167840, ENSG00000184402, ENSG00000101190, ENSG00000107485, ENSG00000104447, ENSG00000023608, ENSG00000039600, ENSG00000099326, ENSG00000177030, ENSG00000196456, ENSG00000126456, ENSG00000083814, ENSG00000108773, ENSG00000197019, ENSG00000182983, ENSG00000113658, ENSG00000073861, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000182318, ENSG00000065970, ENSG00000196793, ENSG00000076003, ENSG00000119138, ENSG00000180855, ENSG00000143842, ENSG00000087903, ENSG00000164649, ENSG00000167383, ENSG00000105991, ENSG00000006468, ENSG00000106462, ENSG00000057657, ENSG00000090447, ENSG00000171649, ENSG00000067955, ENSG00000005513, ENSG00000186564, ENSG00000072310, ENSG00000140009, ENSG00000025156, ENSG00000118513, ENSG00000102878, ENSG00000186376, ENSG00000196670	425	2071	19235	1.289362910784787	0.999996224738479	0.6467526438183703	37.14355158206934
GOTERM_BP_FAT	GO:0006952~defense response	23	5.251141552511415	0.03311870521883409	ENSG00000167244, ENSG00000167207, ENSG00000204394, ENSG00000091592, ENSG00000172175, ENSG00000180644, ENSG00000203710, ENSG00000066294, ENSG00000113525, ENSG00000129277, ENSG00000197262, ENSG00000128394, ENSG00000103423, ENSG00000171791, ENSG00000107485, ENSG00000140009, ENSG00000205021, ENSG00000111012, ENSG00000120885, ENSG00000113520, ENSG00000102245, ENSG00000012779, ENSG00000162894	319	615	13528	1.5859724239875628	1.0	0.46043211010754737	44.283037755148534
GOTERM_BP_FAT	GO:0050870~positive regulation of T cell activation	6	1.36986301369863	0.03314389600269724	ENSG00000131759, ENSG00000198805, ENSG00000103423, ENSG00000213203, ENSG00000113520, ENSG00000172175	319	76	13528	3.347962382445141	1.0	0.45790738850113355	44.30824167076487
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	15	3.4246575342465753	0.03378612228032869	ENSG00000175898, ENSG00000150593, ENSG00000006432, ENSG00000167244, ENSG00000150457, ENSG00000197019, ENSG00000133895, ENSG00000106799, ENSG00000172175, ENSG00000103423, ENSG00000166068, ENSG00000131370, ENSG00000102760, ENSG00000138834, ENSG00000151694	319	345	13528	1.8438053700422516	1.0	0.4616407808681533	44.947185669995996
UP_SEQ_FEATURE	zinc finger region:C2H2-type 1	20	4.5662100456621	0.03389698851270479	ENSG00000100105, ENSG00000162086, ENSG00000057657, ENSG00000099326, ENSG00000160685, ENSG00000196456, ENSG00000141040, ENSG00000171649, ENSG00000182983, ENSG00000121864, ENSG00000167840, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000148143, ENSG00000182318, ENSG00000196793, ENSG00000119138, ENSG00000186376, ENSG00000196670	425	542	19113	1.6594747123941826	1.0	0.9172958645477518	43.05648068416376
UP_SEQ_FEATURE	domain:SAM	6	1.36986301369863	0.03408020728335787	ENSG00000146285, ENSG00000198945, ENSG00000165138, ENSG00000106123, ENSG00000156671, ENSG00000157833	425	81	19113	3.3312418300653595	1.0	0.9069193812522587	43.232566858900434
GOTERM_BP_FAT	GO:0051090~regulation of transcription factor activity	7	1.5981735159817352	0.0344940311108288	ENSG00000113525, ENSG00000167207, ENSG00000103423, ENSG00000087494, ENSG00000113520, ENSG00000133895, ENSG00000172175	319	103	13528	2.8820647046291508	1.0	0.46594168282026927	45.643469666496536
GOTERM_BP_FAT	GO:0007178~transmembrane receptor protein serine/threonine kinase signaling pathway	7	1.5981735159817352	0.0344940311108288	ENSG00000155090, ENSG00000134363, ENSG00000183691, ENSG00000152894, ENSG00000204217, ENSG00000113658, ENSG00000106799	319	103	13528	2.8820647046291508	1.0	0.46594168282026927	45.643469666496536
BBID	89.CD4_T_Cell_Differentiation	3	0.684931506849315	0.034541766117068086	ENSG00000113525, ENSG00000107485, ENSG00000113520	17	7	358	9.025210084033613	0.8083653375915264	0.8083653375915264	28.386392002726545
INTERPRO	IPR018159:Spectrin/alpha-actinin	4	0.91324200913242	0.034585019114694124	ENSG00000160460, ENSG00000137877, ENSG00000072110, ENSG00000070182	388	31	16659	5.540073162620552	0.9999999999897814	0.9203952422816114	41.29813525642637
GOTERM_MF_FAT	GO:0051015~actin filament binding	5	1.141552511415525	0.03519438748691195	ENSG00000041515, ENSG00000215305, ENSG00000075340, ENSG00000072110, ENSG00000070182	305	53	12983	4.015774822146613	0.9999999976030391	0.7577512771322332	40.74875071727403
GOTERM_MF_FAT	GO:0004725~protein tyrosine phosphatase activity	7	1.5981735159817352	0.03531363554438734	ENSG00000141298, ENSG00000108389, ENSG00000152894, ENSG00000161326, ENSG00000167065, ENSG00000105426, ENSG00000087053	305	104	12983	2.865100882723833	0.9999999977616834	0.7349498208433944	40.85563981798015
GOTERM_MF_FAT	GO:0051184~cofactor transporter activity	3	0.684931506849315	0.03595390691239992	ENSG00000144741, ENSG00000130821, ENSG00000197208	305	13	12983	9.823203026481716	0.9999999984505391	0.7185596979125082	41.426488120366386
