Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0044421~extracellular_region_part	66	6.407766990291262	0.04604767777842596	ENSG00000115008,_ENSG00000074527,_ENSG00000185010,_ENSG00000115009,_ENSG00000049323,_ENSG00000128342,_ENSG00000174175,_ENSG00000130635,_ENSG00000197461,_ENSG00000102996,_ENSG00000140564,_ENSG00000140931,_ENSG00000143816,_ENSG00000197471,_ENSG00000160161,_ENSG00000204671,_ENSG00000184730,_ENSG00000127318,_ENSG00000106952,_ENSG00000108821,_ENSG00000069702,_ENSG00000112116,_ENSG00000104432,_ENSG00000112115,_ENSG00000104267,_ENSG00000152268,_ENSG00000110944,_ENSG00000175505,_ENSG00000109471,_ENSG00000149506,_ENSG00000105329,_ENSG00000125726,_ENSG00000106692,_ENSG00000169194,_ENSG00000164399,_ENSG00000142303,_ENSG00000213420,_ENSG00000163359,_ENSG00000168477,_ENSG00000080573,_ENSG00000137801,_ENSG00000164400,_ENSG00000131981,_ENSG00000184371,_ENSG00000000971,_ENSG00000049089,_ENSG00000102265,_ENSG00000196878,_ENSG00000100097,_ENSG00000041982,_ENSG00000063660,_ENSG00000125735,_ENSG00000111536,_ENSG00000182718,_ENSG00000138684,_ENSG00000160712,_ENSG00000196839,_ENSG00000117525,_ENSG00000090339,_ENSG00000167642,_ENSG00000211445,_ENSG00000168487,_ENSG00000115523,_ENSG00000138685,_ENSG00000197594,_ENSG00000117560	705	960	12782	1.2464716312056736	0.9999999986981091	0.37185701598406506	48.58992570705506
GOTERM_BP_FAT	GO:0051254~positive_regulation_of_RNA_metabolic_process	38	3.6893203883495143	0.0460525669825844	ENSG00000100906,_ENSG00000179833,_ENSG00000140396,_ENSG00000109471,_ENSG00000128342,_ENSG00000105329,_ENSG00000064393,_ENSG00000088992,_ENSG00000112561,_ENSG00000169926,_ENSG00000143889,_ENSG00000196782,_ENSG00000166313,_ENSG00000102034,_ENSG00000177606,_ENSG00000124788,_ENSG00000157557,_ENSG00000101096,_ENSG00000118495,_ENSG00000132170,_ENSG00000034152,_ENSG00000124813,_ENSG00000178573,_ENSG00000122877,_ENSG00000147044,_ENSG00000134852,_ENSG00000127318,_ENSG00000108175,_ENSG00000067082,_ENSG00000112116,_ENSG00000112115,_ENSG00000075891,_ENSG00000159216,_ENSG00000138685,_ENSG00000073282,_ENSG00000067182,_ENSG00000186350,_ENSG00000116016	783	481	13528	1.3649299166540545	1.0	0.48328531654696005	57.3942036830712
GOTERM_CC_FAT	GO:0031941~filamentous_actin	4	0.3883495145631068	0.046109253144828964	ENSG00000099331,_ENSG00000197879,_ENSG00000142347,_ENSG00000073712	705	15	12782	4.834799054373523	0.9999999987340749	0.3657277171048471	48.63674034103607
GOTERM_BP_FAT	GO:0007010~cytoskeleton_organization	35	3.3980582524271843	0.04616434808732221	ENSG00000071205,_ENSG00000111859,_ENSG00000161800,_ENSG00000099331,_ENSG00000135596,_ENSG00000131899,_ENSG00000073712,_ENSG00000112877,_ENSG00000130402,_ENSG00000168477,_ENSG00000029534,_ENSG00000084112,_ENSG00000171368,_ENSG00000099204,_ENSG00000168944,_ENSG00000137804,_ENSG00000117519,_ENSG00000013810,_ENSG00000165527,_ENSG00000168334,_ENSG00000150093,_ENSG00000139725,_ENSG00000125753,_ENSG00000064666,_ENSG00000123975,_ENSG00000034677,_ENSG00000116584,_ENSG00000136153,_ENSG00000147202,_ENSG00000169398,_ENSG00000134516,_ENSG00000134709,_ENSG00000196924,_ENSG00000124126,_ENSG00000074935	783	436	13528	1.3869263125827502	1.0	0.482612788927523	57.484457772981415
GOTERM_BP_FAT	GO:0019725~cellular_homeostasis	37	3.5922330097087376	0.04660534086336493	ENSG00000138449,_ENSG00000072274,_ENSG00000104687,_ENSG00000109471,_ENSG00000197405,_ENSG00000101665,_ENSG00000105329,_ENSG00000011021,_ENSG00000197971,_ENSG00000136810,_ENSG00000135124,_ENSG00000111424,_ENSG00000177606,_ENSG00000144935,_ENSG00000124788,_ENSG00000196876,_ENSG00000176171,_ENSG00000168334,_ENSG00000096968,_ENSG00000152556,_ENSG00000030110,_ENSG00000143870,_ENSG00000172005,_ENSG00000164300,_ENSG00000160791,_ENSG00000122877,_ENSG00000142669,_ENSG00000197943,_ENSG00000173198,_ENSG00000163421,_ENSG00000169442,_ENSG00000049759,_ENSG00000120915,_ENSG00000060558,_ENSG00000197594,_ENSG00000104783,_ENSG00000113504	783	466	13528	1.3717900229665805	1.0	0.4844221223121452	57.83876445035885
SP_PIR_KEYWORDS	phosphoric_diester_hydrolase	4	0.3883495145631068	0.046912146539005106	ENSG00000197943,_ENSG00000197594,_ENSG00000115896,_ENSG00000149782	998	16	19235	4.818386773547094	0.9999999999959581	0.32799506829965586	50.36492181602965
SP_PIR_KEYWORDS	alternative_initiation	8	0.7766990291262136	0.047070668501272686	ENSG00000086062,_ENSG00000107968,_ENSG00000132334,_ENSG00000120949,_ENSG00000104687,_ENSG00000138685,_ENSG00000074266,_ENSG00000101082	998	64	19235	2.409193386773547	0.9999999999963091	0.3249121532253564	50.485139627795036
SP_PIR_KEYWORDS	Isomerase	12	1.1650485436893203	0.04711755066624852	ENSG00000159921,_ENSG00000105655,_ENSG00000143870,_ENSG00000100605,_ENSG00000143891,_ENSG00000184428,_ENSG00000108179,_ENSG00000171314,_ENSG00000111817,_ENSG00000162927,_ENSG00000198900,_ENSG00000059377	998	120	19235	1.9273547094188375	0.9999999999964069	0.3212682998300258	50.52064151333446
SP_PIR_KEYWORDS	myosin	7	0.6796116504854369	0.047289982634434576	ENSG00000109063,_ENSG00000128641,_ENSG00000099331,_ENSG00000157483,_ENSG00000197879,_ENSG00000142347,_ENSG00000136286	998	51	19235	2.645388816849385	0.9999999999967449	0.3184223277204007	50.65101311019594
GOTERM_BP_FAT	GO:0001525~angiogenesis	15	1.4563106796116505	0.04737566603472507	ENSG00000168214,_ENSG00000027869,_ENSG00000182718,_ENSG00000122861,_ENSG00000197461,_ENSG00000163421,_ENSG00000086062,_ENSG00000177606,_ENSG00000137801,_ENSG00000222040,_ENSG00000138685,_ENSG00000169398,_ENSG00000115170,_ENSG00000004399,_ENSG00000116016	783	148	13528	1.75106140623382	1.0	0.48865914533522203	58.45098372651433
GOTERM_BP_FAT	GO:0051260~protein_homooligomerization	11	1.0679611650485437	0.047405652461242384	ENSG00000164111,_ENSG00000176945,_ENSG00000132965,_ENSG00000211445,_ENSG00000160877,_ENSG00000073282,_ENSG00000136603,_ENSG00000067057,_ENSG00000166228,_ENSG00000135124,_ENSG00000152556	783	95	13528	2.0005108556832694	1.0	0.4873747607127733	58.47464489239502
UP_SEQ_FEATURE	short_sequence_motif:HXXXXD_motif	4	0.3883495145631068	0.04754296904083607	ENSG00000186281,_ENSG00000026652,_ENSG00000011198,_ENSG00000153395	997	16	19113	4.792627883650953	1.0	0.9708138019516073	58.05711099695237
UP_SEQ_FEATURE	glycosylation_site:O-linked_(Xyl...)_(heparan_sulfate)	3	0.2912621359223301	0.04783375760978932	ENSG00000063660,_ENSG00000124145,_ENSG00000213420	997	7	19113	8.215933514830203	1.0	0.9687278813557088	58.28493746270118
GOTERM_BP_FAT	GO:0006007~glucose_catabolic_process	8	0.7766990291262136	0.04874888948551408	ENSG00000134333,_ENSG00000111640,_ENSG00000007350,_ENSG00000116747,_ENSG00000151116,_ENSG00000171314,_ENSG00000067057,_ENSG00000152556	783	58	13528	2.3830536838860263	1.0	0.4957192893049851	59.52158172384341
GOTERM_BP_FAT	GO:0009792~embryonic_development_ending_in_birth_or_egg_hatching	28	2.7184466019417477	0.04899125232469095	ENSG00000183734,_ENSG00000185022,_ENSG00000169071,_ENSG00000034053,_ENSG00000143801,_ENSG00000112561,_ENSG00000162909,_ENSG00000157483,_ENSG00000143816,_ENSG00000169554,_ENSG00000168214,_ENSG00000101773,_ENSG00000150093,_ENSG00000125753,_ENSG00000101752,_ENSG00000169756,_ENSG00000196839,_ENSG00000108175,_ENSG00000108821,_ENSG00000069702,_ENSG00000167034,_ENSG00000120549,_ENSG00000167157,_ENSG00000117298,_ENSG00000115170,_ENSG00000116016,_ENSG00000171310,_ENSG00000171476	783	334	13528	1.4483829276313274	1.0	0.4959707851542168	59.70780673009073
UP_SEQ_FEATURE	domain:CH_2	5	0.48543689320388345	0.049520091406882245	ENSG00000130402,_ENSG00000188677,_ENSG00000152818,_ENSG00000178209,_ENSG00000196924	997	27	19113	3.5500947286303353	1.0	0.9698201403463755	59.583283494308944
UP_SEQ_FEATURE	domain:CH_1	5	0.48543689320388345	0.049520091406882245	ENSG00000130402,_ENSG00000188677,_ENSG00000152818,_ENSG00000178209,_ENSG00000196924	997	27	19113	3.5500947286303353	1.0	0.9698201403463755	59.583283494308944
SP_PIR_KEYWORDS	allosteric_enzyme	6	0.5825242718446602	0.04957855436214205	ENSG00000159921,_ENSG00000076685,_ENSG00000077264,_ENSG00000100994,_ENSG00000067057,_ENSG00000152556	998	39	19235	2.965161091413596	0.9999999999991245	0.3274159359643526	52.35131764017309
GOTERM_BP_FAT	GO:0016477~cell_migration	24	2.3300970873786406	0.04976423622752042	ENSG00000196754,_ENSG00000091129,_ENSG00000150093,_ENSG00000105976,_ENSG00000110876,_ENSG00000105329,_ENSG00000174175,_ENSG00000122861,_ENSG00000160712,_ENSG00000130635,_ENSG00000134215,_ENSG00000070018,_ENSG00000197122,_ENSG00000166313,_ENSG00000147065,_ENSG00000086062,_ENSG00000069702,_ENSG00000090339,_ENSG00000137801,_ENSG00000138685,_ENSG00000169398,_ENSG00000134516,_ENSG00000115170,_ENSG00000169554	783	276	13528	1.5023599311455382	1.0	0.5000252062426319	60.29635389196846
KEGG_PATHWAY	hsa04722:Neurotrophin_signaling_pathway	15	1.4563106796116505	0.05003524420221357	ENSG00000100906,_ENSG00000107263,_ENSG00000148053,_ENSG00000198400,_ENSG00000197943,_ENSG00000171608,_ENSG00000141506,_ENSG00000185634,_ENSG00000134308,_ENSG00000102882,_ENSG00000177606,_ENSG00000117676,_ENSG00000128245,_ENSG00000117560,_ENSG00000162889	357	124	5085	1.723027920845758	0.9998291691420679	0.4869054409006607	46.50588131427435
SMART	SM00456:WW	8	0.7766990291262136	0.05025019664995331	ENSG00000049759,_ENSG00000145703,_ENSG00000113108,_ENSG00000052126,_ENSG00000152818,_ENSG00000166689,_ENSG00000166313,_ENSG00000170113	581	53	9079	2.3587178904296433	0.9999992673034083	0.5864216838297434	49.3090301194852
BIOCARTA	h_th1th2Pathway:Th1/Th2_Differentiation	6	0.5825242718446602	0.050514212883198094	ENSG00000196126,_ENSG00000081985,_ENSG00000115604,_ENSG00000109471,_ENSG00000096996,_ENSG00000110400	152	20	1437	2.8361842105263158	0.999991826768451	0.8580728003656761	48.45324988096584
BIOCARTA	h_IL12Pathway:IL12_and_Stat4_Dependent_Signaling_Pathway_in_Th1_Development	6	0.5825242718446602	0.050514212883198094	ENSG00000081985,_ENSG00000115604,_ENSG00000177606,_ENSG00000160791,_ENSG00000096996,_ENSG00000096968	152	20	1437	2.8361842105263158	0.999991826768451	0.8580728003656761	48.45324988096584
GOTERM_BP_FAT	GO:0046365~monosaccharide_catabolic_process	9	0.8737864077669903	0.05161304798716279	ENSG00000134333,_ENSG00000111640,_ENSG00000007350,_ENSG00000180549,_ENSG00000116747,_ENSG00000151116,_ENSG00000171314,_ENSG00000067057,_ENSG00000152556	783	71	13528	2.190059899627651	1.0	0.5115622767082562	61.67126081558321
KEGG_PATHWAY	hsa04010:MAPK_signaling_pathway	27	2.621359223300971	0.05222920591093794	ENSG00000115008,_ENSG00000151062,_ENSG00000148053,_ENSG00000113319,_ENSG00000105329,_ENSG00000197461,_ENSG00000198400,_ENSG00000138032,_ENSG00000142408,_ENSG00000085511,_ENSG00000107968,_ENSG00000115590,_ENSG00000177606,_ENSG00000102882,_ENSG00000138166,_ENSG00000117676,_ENSG00000115594,_ENSG00000091436,_ENSG00000101096,_ENSG00000138685,_ENSG00000196924,_ENSG00000117560,_ENSG00000120875,_ENSG00000067182,_ENSG00000067191,_ENSG00000162889,_ENSG00000034152	357	267	5085	1.4403739023699367	0.9998844256780305	0.4766697836449588	47.992315769768254
GOTERM_BP_FAT	GO:0006096~glycolysis	7	0.6796116504854369	0.05225663776636781	ENSG00000134333,_ENSG00000111640,_ENSG00000116747,_ENSG00000151116,_ENSG00000171314,_ENSG00000067057,_ENSG00000152556	783	47	13528	2.573190945898209	1.0	0.514515374020091	62.13923282477576
INTERPRO	IPR001067:Nuclear_translocator	3	0.2912621359223301	0.05232038189767775	ENSG00000029153,_ENSG00000134852,_ENSG00000116016	913	7	16659	7.819902988577687	1.0	0.7986297691088613	58.55760209056478
INTERPRO	IPR019586:Guanylate_kinase-associated,_C-terminal	3	0.2912621359223301	0.05232038189767775	ENSG00000082458,_ENSG00000151208,_ENSG00000132535	913	7	16659	7.819902988577687	1.0	0.7986297691088613	58.55760209056478
GOTERM_BP_FAT	GO:0006493~protein_amino_acid_O-linked_glycosylation	5	0.48543689320388345	0.053249480968872394	ENSG00000143641,_ENSG00000109586,_ENSG00000130714,_ENSG00000136732,_ENSG00000187210	783	25	13528	3.4554278416347386	1.0	0.519808780229186	62.850583769537
GOTERM_CC_FAT	GO:0044433~cytoplasmic_vesicle_part	17	1.650485436893204	0.05332720614411274	ENSG00000185010,_ENSG00000105329,_ENSG00000174175,_ENSG00000197461,_ENSG00000142408,_ENSG00000106089,_ENSG00000157978,_ENSG00000167705,_ENSG00000100151,_ENSG00000130402,_ENSG00000132535,_ENSG00000137801,_ENSG00000054523,_ENSG00000069974,_ENSG00000104490,_ENSG00000102265,_ENSG00000139289	705	187	12782	1.64822695035461	0.9999999999531451	0.40371869270689953	53.85808809793359
GOTERM_MF_FAT	GO:0005178~integrin_binding	8	0.7766990291262136	0.05375371104637267	ENSG00000130402,_ENSG00000150093,_ENSG00000168477,_ENSG00000090339,_ENSG00000137801,_ENSG00000130635,_ENSG00000076662,_ENSG00000150637	755	59	12983	2.331664608822539	1.0	0.5679915830195672	58.024365788273904
INTERPRO	IPR002219:Protein_kinase_C,_phorbol_ester/diacylglycerol_binding	7	0.6796116504854369	0.054225961700522726	ENSG00000157680,_ENSG00000116584,_ENSG00000161800,_ENSG00000128656,_ENSG00000099331,_ENSG00000134215,_ENSG00000141068	913	50	16659	2.554501642935378	1.0	0.8033819549538959	59.90260934901277
GOTERM_MF_FAT	GO:0008081~phosphoric_diester_hydrolase_activity	10	0.9708737864077669	0.05423915249462352	ENSG00000158555,_ENSG00000006007,_ENSG00000152270,_ENSG00000160791,_ENSG00000197943,_ENSG00000065989,_ENSG00000197594,_ENSG00000115896,_ENSG00000149782,_ENSG00000042088	755	84	12983	2.0471460107221695	1.0	0.5656346058010346	58.36142090233567
SP_PIR_KEYWORDS	actin_binding	6	0.5825242718446602	0.05434522229495735	ENSG00000182718,_ENSG00000152818,_ENSG00000064666,_ENSG00000196924,_ENSG00000117519,_ENSG00000147065	998	40	19235	2.891032064128257	0.9999999999999437	0.3493005523033781	55.719031575858594
GOTERM_BP_FAT	GO:0030193~regulation_of_blood_coagulation	6	0.5825242718446602	0.05443104761978658	ENSG00000174175,_ENSG00000122861,_ENSG00000182718,_ENSG00000137801,_ENSG00000197461,_ENSG00000117525	783	36	13528	2.8795232013622813	1.0	0.5262708285411319	63.68069639424385
GOTERM_BP_FAT	GO:0031348~negative_regulation_of_defense_response	6	0.5825242718446602	0.05443104761978658	ENSG00000109471,_ENSG00000197471,_ENSG00000128016,_ENSG00000028137,_ENSG00000196839,_ENSG00000132170	783	36	13528	2.8795232013622813	1.0	0.5262708285411319	63.68069639424385
INTERPRO	IPR006020:Phosphotyrosine_interaction_region	6	0.5825242718446602	0.054703494388832354	ENSG00000034053,_ENSG00000113108,_ENSG00000166313,_ENSG00000157978,_ENSG00000185112,_ENSG00000185634	913	38	16659	2.8810168905286213	1.0	0.7993727482824695	60.23318200718237
SP_PIR_KEYWORDS	Acyltransferase	14	1.3592233009708738	0.05479190133873635	ENSG00000107669,_ENSG00000134852,_ENSG00000100031,_ENSG00000054392,_ENSG00000114166,_ENSG00000186281,_ENSG00000100522,_ENSG00000188818,_ENSG00000026652,_ENSG00000109065,_ENSG00000011198,_ENSG00000153395,_ENSG00000131067,_ENSG00000136247	998	153	19235	1.7635925445662566	0.9999999999999566	0.3477465648947621	56.02298133605854
SP_PIR_KEYWORDS	chondroitin_sulfate_proteoglycan	4	0.3883495145631068	0.054836732711787295	ENSG00000063660,_ENSG00000069702,_ENSG00000124145,_ENSG00000049089	998	17	19235	4.534952257456088	0.9999999999999577	0.3441499649164783	56.05338000018172
GOTERM_BP_FAT	GO:0007409~axonogenesis	18	1.7475728155339807	0.054957154523081	ENSG00000091129,_ENSG00000125753,_ENSG00000179242,_ENSG00000122877,_ENSG00000168280,_ENSG00000197956,_ENSG00000116106,_ENSG00000186111,_ENSG00000110400,_ENSG00000163785,_ENSG00000166313,_ENSG00000068793,_ENSG00000075891,_ENSG00000169398,_ENSG00000140443,_ENSG00000186350,_ENSG00000096968,_ENSG00000020633	783	193	13528	1.6113394080161991	1.0	0.528271445424338	64.04464764451458
UP_SEQ_FEATURE	domain:PDZ_1	6	0.5825242718446602	0.05537542983985946	ENSG00000082458,_ENSG00000151208,_ENSG00000034053,_ENSG00000132535,_ENSG00000163629,_ENSG00000119139	997	40	19113	2.8755767301905717	1.0	0.9783062521848592	63.801470272764064
UP_SEQ_FEATURE	domain:PDZ_2	6	0.5825242718446602	0.05537542983985946	ENSG00000082458,_ENSG00000151208,_ENSG00000034053,_ENSG00000132535,_ENSG00000163629,_ENSG00000119139	997	40	19113	2.8755767301905717	1.0	0.9783062521848592	63.801470272764064
UP_SEQ_FEATURE	domain:PDZ_3	5	0.48543689320388345	0.05548193868684154	ENSG00000082458,_ENSG00000151208,_ENSG00000132535,_ENSG00000163629,_ENSG00000119139	997	28	19113	3.4233056311792516	1.0	0.9764098284142234	63.874203851482456
UP_SEQ_FEATURE	binding_site:GTP	4	0.3883495145631068	0.055563010176524034	ENSG00000138175,_ENSG00000148672,_ENSG00000165997,_ENSG00000100889	997	17	19113	4.510708596377367	1.0	0.9744032757059536	63.929474084088554
SMART	SM00645:Pept_C1	4	0.3883495145631068	0.05569215826997307	ENSG00000103811,_ENSG00000164733,_ENSG00000109861,_ENSG00000135047	581	14	9079	4.464716006884682	0.9999998482511699	0.6029092902143476	53.00593965320981
INTERPRO	IPR013111:EGF,_extracellular	8	0.7766990291262136	0.0557575477311023	ENSG00000143537,_ENSG00000074660,_ENSG00000150093,_ENSG00000168477,_ENSG00000162591,_ENSG00000135074,_ENSG00000148848,_ENSG00000041982	913	63	16659	2.317008292911907	1.0	0.7989163300157798	60.953815407059786
BIOCARTA	h_agrPathway:Agrin_in_Postsynaptic_Differentiation	7	0.6796116504854369	0.055847708255368805	ENSG00000085733,_ENSG00000150093,_ENSG00000102882,_ENSG00000177606,_ENSG00000152818,_ENSG00000169398,_ENSG00000197122	152	27	1437	2.4510233918128654	0.9999977117489494	0.8436079004461625	52.03493094772145
GOTERM_CC_FAT	GO:0048770~pigment_granule	10	0.9708737864077669	0.055874502213630585	ENSG00000123892,_ENSG00000150093,_ENSG00000072274,_ENSG00000143870,_ENSG00000164733,_ENSG00000182718,_ENSG00000033627,_ENSG00000069974,_ENSG00000142765,_ENSG00000069849	705	89	12782	2.0371344330225516	0.9999999999854488	0.41193757072181614	55.57981974594497
GOTERM_CC_FAT	GO:0042470~melanosome	10	0.9708737864077669	0.055874502213630585	ENSG00000123892,_ENSG00000150093,_ENSG00000072274,_ENSG00000143870,_ENSG00000164733,_ENSG00000182718,_ENSG00000033627,_ENSG00000069974,_ENSG00000142765,_ENSG00000069849	705	89	12782	2.0371344330225516	0.9999999999854488	0.41193757072181614	55.57981974594497
GOTERM_BP_FAT	GO:0005996~monosaccharide_metabolic_process	20	1.9417475728155338	0.05623577651291085	ENSG00000112699,_ENSG00000159921,_ENSG00000147119,_ENSG00000007350,_ENSG00000170191,_ENSG00000143891,_ENSG00000180549,_ENSG00000131459,_ENSG00000116747,_ENSG00000067057,_ENSG00000100889,_ENSG00000086062,_ENSG00000134333,_ENSG00000111640,_ENSG00000100994,_ENSG00000136856,_ENSG00000151116,_ENSG00000171314,_ENSG00000104774,_ENSG00000152556	783	222	13528	1.5564990277633957	1.0	0.5351785025141171	64.91486561269393
GOTERM_BP_FAT	GO:0044275~cellular_carbohydrate_catabolic_process	10	0.9708737864077669	0.05635947299558288	ENSG00000134333,_ENSG00000111640,_ENSG00000007350,_ENSG00000180549,_ENSG00000100994,_ENSG00000116747,_ENSG00000151116,_ENSG00000171314,_ENSG00000067057,_ENSG00000152556	783	85	13528	2.032604612726317	1.0	0.5344848208634586	64.99798832107243
GOTERM_BP_FAT	GO:0048666~neuron_development	28	2.7184466019417477	0.0566874848626554	ENSG00000074527,_ENSG00000107736,_ENSG00000091129,_ENSG00000148053,_ENSG00000128342,_ENSG00000197956,_ENSG00000116106,_ENSG00000163785,_ENSG00000166313,_ENSG00000100151,_ENSG00000068793,_ENSG00000140443,_ENSG00000096968,_ENSG00000074660,_ENSG00000125753,_ENSG00000179242,_ENSG00000122877,_ENSG00000168280,_ENSG00000186111,_ENSG00000164778,_ENSG00000110400,_ENSG00000112782,_ENSG00000075891,_ENSG00000169398,_ENSG00000169258,_ENSG00000204482,_ENSG00000186350,_ENSG00000020633	783	339	13528	1.4270203475777679	1.0	0.5351193745125051	65.21750889505088
GOTERM_BP_FAT	GO:0001890~placenta_development	8	0.7766990291262136	0.0568016616168938	ENSG00000111424,_ENSG00000110330,_ENSG00000128342,_ENSG00000112561,_ENSG00000196839,_ENSG00000186350,_ENSG00000132170,_ENSG00000116016	783	60	13528	2.3036185610898254	1.0	0.5343705949462616	65.29361556177054
GOTERM_BP_FAT	GO:0007179~transforming_growth_factor_beta_receptor_signaling_pathway	8	0.7766990291262136	0.0568016616168938	ENSG00000069702,_ENSG00000168056,_ENSG00000177606,_ENSG00000105329,_ENSG00000197461,_ENSG00000157077,_ENSG00000107779,_ENSG00000115170	783	60	13528	2.3036185610898254	1.0	0.5343705949462616	65.29361556177054
GOTERM_BP_FAT	GO:0010721~negative_regulation_of_cell_development	7	0.6796116504854369	0.05693481560623247	ENSG00000069702,_ENSG00000101665,_ENSG00000105329,_ENSG00000128245,_ENSG00000107779,_ENSG00000169398,_ENSG00000197971	783	48	13528	2.5195828011919965	1.0	0.5337490680448842	65.38217313842355
GOTERM_BP_FAT	GO:0042108~positive_regulation_of_cytokine_biosynthetic_process	7	0.6796116504854369	0.05693481560623247	ENSG00000115008,_ENSG00000120949,_ENSG00000197471,_ENSG00000127666,_ENSG00000138684,_ENSG00000198286,_ENSG00000121594	783	48	13528	2.5195828011919965	1.0	0.5337490680448842	65.38217313842355
GOTERM_BP_FAT	GO:0035282~segmentation	7	0.6796116504854369	0.05693481560623247	ENSG00000168214,_ENSG00000169071,_ENSG00000101752,_ENSG00000143801,_ENSG00000167034,_ENSG00000122877,_ENSG00000169554	783	48	13528	2.5195828011919965	1.0	0.5337490680448842	65.38217313842355
GOTERM_BP_FAT	GO:0030183~B_cell_differentiation	7	0.6796116504854369	0.05693481560623247	ENSG00000030110,_ENSG00000067082,_ENSG00000150093,_ENSG00000197943,_ENSG00000198400,_ENSG00000196839,_ENSG00000175505	783	48	13528	2.5195828011919965	1.0	0.5337490680448842	65.38217313842355
GOTERM_BP_FAT	GO:0032269~negative_regulation_of_cellular_protein_metabolic_process	17	1.650485436893204	0.057333850314752785	ENSG00000030110,_ENSG00000095261,_ENSG00000109471,_ENSG00000143801,_ENSG00000101665,_ENSG00000105329,_ENSG00000204261,_ENSG00000135842,_ENSG00000187840,_ENSG00000111361,_ENSG00000115233,_ENSG00000147889,_ENSG00000140564,_ENSG00000177606,_ENSG00000137801,_ENSG00000197594,_ENSG00000102265	783	180	13528	1.6317298141052932	1.0	0.5348355780934217	65.64628498365921
INTERPRO	IPR019804:Ras_guanine-nucleotide_exchange_factor,_conserved_site	5	0.48543689320388345	0.057471815351064624	ENSG00000107263,_ENSG00000137936,_ENSG00000113319,_ENSG00000198915,_ENSG00000160271	913	27	16659	3.3789704271631984	1.0	0.8023122127244772	62.09969288000748
INTERPRO	IPR013787:S100/CaBP-9k-type,_calcium_binding,_subdomain	5	0.48543689320388345	0.057471815351064624	ENSG00000163191,_ENSG00000196754,_ENSG00000197747,_ENSG00000197956,_ENSG00000196154	913	27	16659	3.3789704271631984	1.0	0.8023122127244772	62.09969288000748
GOTERM_BP_FAT	GO:0006002~fructose_6-phosphate_metabolic_process	3	0.2912621359223301	0.057726960163532855	ENSG00000131459,_ENSG00000067057,_ENSG00000152556	783	7	13528	7.404488232074438	1.0	0.5358740455451405	65.9046129861159
GOTERM_BP_FAT	GO:0033160~positive_regulation_of_protein_import_into_nucleus,_translocation	3	0.2912621359223301	0.057726960163532855	ENSG00000105329,_ENSG00000107779,_ENSG00000096968	783	7	13528	7.404488232074438	1.0	0.5358740455451405	65.9046129861159
GOTERM_BP_FAT	GO:0060037~pharyngeal_system_development	3	0.2912621359223301	0.057726960163532855	ENSG00000167034,_ENSG00000117298,_ENSG00000115170	783	7	13528	7.404488232074438	1.0	0.5358740455451405	65.9046129861159
GOTERM_BP_FAT	GO:0043496~regulation_of_protein_homodimerization_activity	3	0.2912621359223301	0.057726960163532855	ENSG00000030110,_ENSG00000127666,_ENSG00000166228	783	7	13528	7.404488232074438	1.0	0.5358740455451405	65.9046129861159
BIOCARTA	h_integrinPathway:Integrin_Signaling_Pathway	8	0.7766990291262136	0.05787846172220196	ENSG00000107263,_ENSG00000150093,_ENSG00000102882,_ENSG00000177606,_ENSG00000159840,_ENSG00000169398,_ENSG00000197122,_ENSG00000035403	152	34	1437	2.2244582043343653	0.9999985934125167	0.8144244127429499	53.33728088337607
GOTERM_MF_FAT	GO:0016857~racemase_and_epimerase_activity,_acting_on_carbohydrates_and_derivatives	3	0.2912621359223301	0.05821245778459038	ENSG00000159921,_ENSG00000143891,_ENSG00000111817	755	7	12983	7.369725638599811	1.0	0.5864698753443538	61.02647192581574
SP_PIR_KEYWORDS	phosphotransferase	17	1.650485436893204	0.05873461407746862	ENSG00000182511,_ENSG00000169071,_ENSG00000148053,_ENSG00000105976,_ENSG00000198400,_ENSG00000197122,_ENSG00000163785,_ENSG00000067057,_ENSG00000069956,_ENSG00000102882,_ENSG00000117676,_ENSG00000037280,_ENSG00000062524,_ENSG00000140443,_ENSG00000166483,_ENSG00000162889,_ENSG00000152556	998	201	19235	1.6301009980159322	0.9999999999999956	0.36020942168868086	58.62283825541819
GOTERM_BP_FAT	GO:0007243~protein_kinase_cascade	30	2.912621359223301	0.058894665726355704	ENSG00000100906,_ENSG00000169071,_ENSG00000168884,_ENSG00000154310,_ENSG00000197405,_ENSG00000105976,_ENSG00000197122,_ENSG00000085511,_ENSG00000139193,_ENSG00000143674,_ENSG00000137801,_ENSG00000091436,_ENSG00000222040,_ENSG00000140443,_ENSG00000120875,_ENSG00000162889,_ENSG00000096968,_ENSG00000034152,_ENSG00000127666,_ENSG00000125735,_ENSG00000019582,_ENSG00000163421,_ENSG00000173334,_ENSG00000012983,_ENSG00000069702,_ENSG00000117676,_ENSG00000128016,_ENSG00000138685,_ENSG00000138835,_ENSG00000175505	783	370	13528	1.4008491249870558	1.0	0.5417753414060451	66.6611794153826
