Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0042470~melanosome	5	1.644736842105263	0.05008824103535831	ENSG00000072274,_ENSG00000143870,_ENSG00000033627,_ENSG00000069974,_ENSG00000142765	200	89	12782	3.5904494382022474	0.9999988418943458	0.6798803388666255	49.03685274776025
GOTERM_BP_FAT	GO:0002757~immune_response-activating_signal_transduction	4	1.3157894736842104	0.05183082376554907	ENSG00000100906,_ENSG00000143801,_ENSG00000127666,_ENSG00000197943	220	52	13528	4.73006993006993	1.0	0.9346848847209578	58.81039733056275
UP_SEQ_FEATURE	domain:SH3	7	2.302631578947368	0.052572812590382816	ENSG00000163486,_ENSG00000082458,_ENSG00000132535,_ENSG00000154358,_ENSG00000147044,_ENSG00000197943,_ENSG00000134516	290	177	19113	2.606487434248977	1.0	0.9947629919463243	58.107143649428814
GOTERM_MF_FAT	GO:0019201~nucleotide_kinase_activity	3	0.9868421052631579	0.053184977388760206	ENSG00000082458,_ENSG00000147044,_ENSG00000198286	212	23	12983	7.987899917965546	0.9999999999841277	0.852334207303859	54.00160265139653
GOTERM_CC_FAT	GO:0005768~endosome	10	3.289473684210526	0.05751334276161162	ENSG00000168118,_ENSG00000072274,_ENSG00000172005,_ENSG00000100600,_ENSG00000100522,_ENSG00000069974,_ENSG00000157077,_ENSG00000117298,_ENSG00000105355,_ENSG00000165527	200	315	12782	2.028888888888889	0.999999856382942	0.7024011608755286	54.02195559624349
SP_PIR_KEYWORDS	zinc	43	14.144736842105262	0.057615913241936934	ENSG00000143537,_ENSG00000161800,_ENSG00000109685,_ENSG00000165406,_ENSG00000158286,_ENSG00000166432,_ENSG00000145908,_ENSG00000124203,_ENSG00000157077,_ENSG00000134215,_ENSG00000135596,_ENSG00000167491,_ENSG00000197928,_ENSG00000157680,_ENSG00000204219,_ENSG00000113269,_ENSG00000135870,_ENSG00000188785,_ENSG00000181894,_ENSG00000188227,_ENSG00000148218,_ENSG00000104774,_ENSG00000197857,_ENSG00000198182,_ENSG00000105963,_ENSG00000166326,_ENSG00000188321,_ENSG00000188177,_ENSG00000196839,_ENSG00000182986,_ENSG00000196653,_ENSG00000187792,_ENSG00000100711,_ENSG00000115233,_ENSG00000176946,_ENSG00000196867,_ENSG00000067082,_ENSG00000116584,_ENSG00000092094,_ENSG00000197937,_ENSG00000163659,_ENSG00000117298,_ENSG00000043143	290	2189	19235	1.3029174083584063	0.9999999973823877	0.756222713799171	55.31816526966548
INTERPRO	IPR001452:Src_homology-3_domain	8	2.631578947368421	0.057719463008562004	ENSG00000163486,_ENSG00000082458,_ENSG00000132535,_ENSG00000147044,_ENSG00000197943,_ENSG00000134516,_ENSG00000134215,_ENSG00000120896	270	213	16659	2.317370892018779	0.9999999999999993	0.9932787506992274	58.34883780886007
GOTERM_CC_FAT	GO:0005856~cytoskeleton	30	9.868421052631579	0.05798976950376118	ENSG00000138175,_ENSG00000161800,_ENSG00000143575,_ENSG00000088179,_ENSG00000135596,_ENSG00000131899,_ENSG00000084112,_ENSG00000102882,_ENSG00000165521,_ENSG00000129250,_ENSG00000117519,_ENSG00000136732,_ENSG00000197857,_ENSG00000168397,_ENSG00000118193,_ENSG00000139350,_ENSG00000051128,_ENSG00000147044,_ENSG00000064666,_ENSG00000120896,_ENSG00000179532,_ENSG00000116584,_ENSG00000132535,_ENSG00000109063,_ENSG00000047849,_ENSG00000134516,_ENSG00000130595,_ENSG00000178209,_ENSG00000149573,_ENSG00000112118	200	1381	12782	1.3883417813178855	0.9999998744563489	0.6785919364751342	54.32590318765844
SP_PIR_KEYWORDS	zinc-finger	35	11.513157894736842	0.059244071359741676	ENSG00000161800,_ENSG00000109685,_ENSG00000165406,_ENSG00000158286,_ENSG00000166432,_ENSG00000145908,_ENSG00000124203,_ENSG00000157077,_ENSG00000134215,_ENSG00000167491,_ENSG00000197928,_ENSG00000157680,_ENSG00000204219,_ENSG00000113269,_ENSG00000135870,_ENSG00000188785,_ENSG00000181894,_ENSG00000188227,_ENSG00000197857,_ENSG00000198182,_ENSG00000105963,_ENSG00000166326,_ENSG00000188321,_ENSG00000188177,_ENSG00000182986,_ENSG00000196653,_ENSG00000187792,_ENSG00000100711,_ENSG00000176946,_ENSG00000196867,_ENSG00000067082,_ENSG00000116584,_ENSG00000163659,_ENSG00000197937,_ENSG00000043143	290	1718	19235	1.3512604873349123	0.9999999985282672	0.7422559792795429	56.3548434751051
UP_SEQ_FEATURE	compositionally_biased_region:Ser-rich	12	3.9473684210526314	0.059879601499206264	ENSG00000163486,_ENSG00000155265,_ENSG00000176945,_ENSG00000069020,_ENSG00000204219,_ENSG00000179242,_ENSG00000188807,_ENSG00000038358,_ENSG00000099308,_ENSG00000142765,_ENSG00000116690,_ENSG00000167106	290	425	19113	1.8609006085192696	1.0	0.9960852749163498	63.0197115309151
GOTERM_MF_FAT	GO:0043167~ion_binding	81	26.644736842105267	0.06004090783244366	ENSG00000138449,_ENSG00000185010,_ENSG00000109685,_ENSG00000165406,_ENSG00000154358,_ENSG00000166432,_ENSG00000145908,_ENSG00000157077,_ENSG00000134215,_ENSG00000135596,_ENSG00000162591,_ENSG00000138031,_ENSG00000157680,_ENSG00000076685,_ENSG00000204219,_ENSG00000162909,_ENSG00000188785,_ENSG00000188227,_ENSG00000005844,_ENSG00000197857,_ENSG00000104774,_ENSG00000116983,_ENSG00000105963,_ENSG00000198182,_ENSG00000188321,_ENSG00000056558,_ENSG00000179242,_ENSG00000197943,_ENSG00000182986,_ENSG00000196653,_ENSG00000100711,_ENSG00000086062,_ENSG00000067082,_ENSG00000196867,_ENSG00000116584,_ENSG00000197937,_ENSG00000163659,_ENSG00000081913,_ENSG00000185760,_ENSG00000134516,_ENSG00000135378,_ENSG00000113504,_ENSG00000143537,_ENSG00000138175,_ENSG00000168056,_ENSG00000161800,_ENSG00000196081,_ENSG00000170191,_ENSG00000068650,_ENSG00000158286,_ENSG00000124203,_ENSG00000167491,_ENSG00000140807,_ENSG00000100889,_ENSG00000197928,_ENSG00000117643,_ENSG00000144935,_ENSG00000170502,_ENSG00000130714,_ENSG00000113269,_ENSG00000135870,_ENSG00000213965,_ENSG00000181894,_ENSG00000148218,_ENSG00000166326,_ENSG00000007350,_ENSG00000054793,_ENSG00000188177,_ENSG00000196839,_ENSG00000099308,_ENSG00000179532,_ENSG00000187792,_ENSG00000113273,_ENSG00000115233,_ENSG00000176946,_ENSG00000069020,_ENSG00000092094,_ENSG00000117298,_ENSG00000168924,_ENSG00000043143,_ENSG00000100422	212	4241	12983	1.1696500469362425	0.9999999999994185	0.8663278365553471	58.51459946703137
GOTERM_BP_FAT	GO:0002764~immune_response-regulating_signal_transduction	4	1.3157894736842104	0.06207488376091317	ENSG00000100906,_ENSG00000143801,_ENSG00000127666,_ENSG00000197943	220	56	13528	4.392207792207792	1.0	0.9583915150998076	65.63117698956205
GOTERM_BP_FAT	GO:0000082~G1/S_transition_of_mitotic_cell_cycle	4	1.3157894736842104	0.06207488376091317	ENSG00000101773,_ENSG00000139842,_ENSG00000100526,_ENSG00000183484	220	56	13528	4.392207792207792	1.0	0.9583915150998076	65.63117698956205
KEGG_PATHWAY	hsa00561:Glycerolipid_metabolism	4	1.3157894736842104	0.062079318919058636	ENSG00000157680,_ENSG00000006530,_ENSG00000137124,_ENSG00000074416	104	45	5085	4.346153846153847	0.9998462704481075	0.7147333174509289	52.92006131163609
BIOCARTA	h_41bbPathway:The_4-1BB-dependent_immune_response	3	0.9868421052631579	0.06235529870391123	ENSG00000100906,_ENSG00000177606,_ENSG00000012983	36	17	1437	7.044117647058823	0.999796269480422	0.9857265799621125	52.84938739951334
GOTERM_BP_FAT	GO:0042981~regulation_of_apoptosis	20	6.578947368421052	0.06284766872728924	ENSG00000100906,_ENSG00000115008,_ENSG00000139842,_ENSG00000172005,_ENSG00000056558,_ENSG00000143801,_ENSG00000127666,_ENSG00000154358,_ENSG00000170542,_ENSG00000196839,_ENSG00000134215,_ENSG00000108179,_ENSG00000198286,_ENSG00000086062,_ENSG00000116584,_ENSG00000177606,_ENSG00000003400,_ENSG00000069974,_ENSG00000145779,_ENSG00000176171	220	804	13528	1.5296246042514698	1.0	0.9558300150761807	66.1000730743526
INTERPRO	IPR015022:Region_of_unknown_function_DUF1908	2	0.6578947368421052	0.06304758712758583	ENSG00000069020,_ENSG00000099308	270	4	16659	30.85	1.0	0.9917262301318494	61.68690698068402
INTERPRO	IPR019590:Membrane-associated_guanylate_kinase_(MAGUK),_PEST_domain,_N-terminal	2	0.6578947368421052	0.06304758712758583	ENSG00000082458,_ENSG00000132535	270	4	16659	30.85	1.0	0.9917262301318494	61.68690698068402
INTERPRO	IPR009729:Galactose-3-O-sulfotransferase	2	0.6578947368421052	0.06304758712758583	ENSG00000197093,_ENSG00000154252	270	4	16659	30.85	1.0	0.9917262301318494	61.68690698068402
INTERPRO	IPR016313:Membrane-associated_guanylate_kinase_(MAGUK)_scaffold_protein	2	0.6578947368421052	0.06304758712758583	ENSG00000082458,_ENSG00000132535	270	4	16659	30.85	1.0	0.9917262301318494	61.68690698068402
INTERPRO	IPR019583:PDZ-associated_domain_of_NMDA_receptors	2	0.6578947368421052	0.06304758712758583	ENSG00000082458,_ENSG00000132535	270	4	16659	30.85	1.0	0.9917262301318494	61.68690698068402
GOTERM_MF_FAT	GO:0001733~galactosylceramide_sulfotransferase_activity	2	0.6578947368421052	0.0634475706631651	ENSG00000197093,_ENSG00000154252	212	4	12983	30.620283018867926	0.9999999999998885	0.8630779036193685	60.60064338484048
GOTERM_MF_FAT	GO:0030172~troponin_C_binding	2	0.6578947368421052	0.0634475706631651	ENSG00000130595,_ENSG00000117519	212	4	12983	30.620283018867926	0.9999999999998885	0.8630779036193685	60.60064338484048
GOTERM_MF_FAT	GO:0050694~galactose_3-O-sulfotransferase_activity	2	0.6578947368421052	0.0634475706631651	ENSG00000197093,_ENSG00000154252	212	4	12983	30.620283018867926	0.9999999999998885	0.8630779036193685	60.60064338484048
PIR_SUPERFAMILY	PIRSF001741:MAGUK_DLGH	2	0.6578947368421052	0.06489413688153788	ENSG00000082458,_ENSG00000132535	124	4	7396	29.82258064516129	0.9999651903749649	0.9941000317767692	55.24540895042194
GOTERM_BP_FAT	GO:0043549~regulation_of_kinase_activity	11	3.618421052631579	0.06536695625851938	ENSG00000157680,_ENSG00000006530,_ENSG00000105976,_ENSG00000100526,_ENSG00000197405,_ENSG00000143801,_ENSG00000134215,_ENSG00000138031,_ENSG00000100422,_ENSG00000012983,_ENSG00000113328	220	357	13528	1.8946778711484593	1.0	0.957174860327215	67.5872669112124
INTERPRO	IPR008145:Guanylate_kinase/L-type_calcium_channel_region	3	0.9868421052631579	0.0654991583062727	ENSG00000082458,_ENSG00000132535,_ENSG00000147044	270	26	16659	7.11923076923077	1.0	0.9881257932392266	63.13750051342385
SP_PIR_KEYWORDS	serine_esterase	3	0.9868421052631579	0.06583894064670881	ENSG00000097021,_ENSG00000074416,_ENSG00000119673	290	28	19235	7.106527093596059	0.9999999998586011	0.7576724041309647	60.3301940175466
GOTERM_BP_FAT	GO:0001666~response_to_hypoxia	6	1.9736842105263157	0.0666793362990285	ENSG00000072274,_ENSG00000143801,_ENSG00000162909,_ENSG00000117298,_ENSG00000196839,_ENSG00000176171	220	134	13528	2.753324287652646	1.0	0.9559102032362811	68.33748244561792
GOTERM_CC_FAT	GO:0030017~sarcomere	5	1.644736842105263	0.06669026151476495	ENSG00000144935,_ENSG00000143801,_ENSG00000109063,_ENSG00000154358,_ENSG00000130595	200	98	12782	3.260714285714286	0.9999999893619478	0.7059254273926652	59.5602873220315
KEGG_PATHWAY	hsa04660:T_cell_receptor_signaling_pathway	6	1.9736842105263157	0.06709356991303116	ENSG00000100906,_ENSG00000102882,_ENSG00000177606,_ENSG00000134215,_ENSG00000198286,_ENSG00000141506	104	108	5085	2.716346153846154	0.9999262405198807	0.6955771616496058	55.794949514585035
UP_SEQ_FEATURE	lipid_moiety-binding_region:S-geranylgeranyl_cysteine	5	1.644736842105263	0.0690960869052285	ENSG00000168118,_ENSG00000168243,_ENSG00000181467,_ENSG00000069974,_ENSG00000168421	290	102	19113	3.2307302231237323	1.0	0.9974414280773651	68.44710219231592
BIOCARTA	h_PDZsPathway:Synaptic_Proteins_at_the_Synaptic_Junction	3	0.9868421052631579	0.06909842612835751	ENSG00000082458,_ENSG00000132535,_ENSG00000147044	36	18	1437	6.652777777777777	0.99992142273246	0.9571682675677516	56.66040138080666
GOTERM_BP_FAT	GO:0005996~monosaccharide_metabolic_process	8	2.631578947368421	0.06977717580680493	ENSG00000112699,_ENSG00000086062,_ENSG00000134333,_ENSG00000170191,_ENSG00000007350,_ENSG00000100994,_ENSG00000104774,_ENSG00000100889	220	222	13528	2.2158886158886157	1.0	0.9583492673711551	70.04411924257947
SP_PIR_KEYWORDS	nucleotide-binding	34	11.18421052631579	0.07043037502883724	ENSG00000138175,_ENSG00000005100,_ENSG00000154310,_ENSG00000105976,_ENSG00000068650,_ENSG00000154358,_ENSG00000138031,_ENSG00000100889,_ENSG00000157680,_ENSG00000076685,_ENSG00000102882,_ENSG00000142235,_ENSG00000129250,_ENSG00000069974,_ENSG00000165527,_ENSG00000168118,_ENSG00000118193,_ENSG00000006530,_ENSG00000198887,_ENSG00000031698,_ENSG00000054793,_ENSG00000147044,_ENSG00000181467,_ENSG00000099308,_ENSG00000186111,_ENSG00000163344,_ENSG00000012983,_ENSG00000163655,_ENSG00000069020,_ENSG00000109063,_ENSG00000025039,_ENSG00000168421,_ENSG00000112118,_ENSG00000100422	290	1686	19235	1.3375669816337383	0.9999999999725918	0.7608343162780052	62.89685699717044
KEGG_PATHWAY	hsa01040:Biosynthesis_of_unsaturated_fatty_acids	3	0.9868421052631579	0.07218662890898976	ENSG00000097021,_ENSG00000119673,_ENSG00000170522	104	22	5085	6.667395104895106	0.9999651577733332	0.6803472584879409	58.54977998205035
SMART	SM00072:GuKc	3	0.9868421052631579	0.07288420576248442	ENSG00000082458,_ENSG00000132535,_ENSG00000147044	157	26	9079	6.672464478196962	0.9999873245618699	0.9403321011349154	59.45107276613465
GOTERM_BP_FAT	GO:0009150~purine_ribonucleotide_metabolic_process	6	1.9736842105263157	0.0736161698429899	ENSG00000163655,_ENSG00000068650,_ENSG00000170502,_ENSG00000054793,_ENSG00000033627,_ENSG00000196839	220	138	13528	2.6735177865612645	1.0	0.9618726811320292	72.03916216865683
SMART	SM00326:SH3	8	2.631578947368421	0.0741940644048458	ENSG00000163486,_ENSG00000082458,_ENSG00000132535,_ENSG00000147044,_ENSG00000197943,_ENSG00000134516,_ENSG00000134215,_ENSG00000120896	157	213	9079	2.1719446188810148	0.9999897322765091	0.8994701966708132	60.12915409126365
INTERPRO	IPR019782:WD40_repeat_2	8	2.631578947368421	0.07437712483639439	ENSG00000065717,_ENSG00000139350,_ENSG00000165521,_ENSG00000072803,_ENSG00000038358,_ENSG00000107829,_ENSG00000074266,_ENSG00000131899	270	226	16659	2.184070796460177	1.0	0.9894569261676593	67.9732996978617
GOTERM_BP_FAT	GO:0031032~actomyosin_structure_organization	3	0.9868421052631579	0.07491242846710129	ENSG00000161800,_ENSG00000064666,_ENSG00000117519	220	28	13528	6.588311688311688	1.0	0.9607080866022893	72.68410230753592
GOTERM_BP_FAT	GO:0030888~regulation_of_B_cell_proliferation	3	0.9868421052631579	0.07491242846710129	ENSG00000127666,_ENSG00000196839,_ENSG00000198286	220	28	13528	6.588311688311688	1.0	0.9607080866022893	72.68410230753592
GOTERM_BP_FAT	GO:0006917~induction_of_apoptosis	10	3.289473684210526	0.0758446493920895	ENSG00000139842,_ENSG00000116584,_ENSG00000003400,_ENSG00000172005,_ENSG00000143801,_ENSG00000127666,_ENSG00000154358,_ENSG00000069974,_ENSG00000134215,_ENSG00000176171	220	320	13528	1.9215909090909091	1.0	0.9589254105633892	73.13924635273052
GOTERM_BP_FAT	GO:0019725~cellular_homeostasis	13	4.276315789473684	0.0768796059597395	ENSG00000138449,_ENSG00000072274,_ENSG00000104687,_ENSG00000172005,_ENSG00000143870,_ENSG00000197405,_ENSG00000197943,_ENSG00000173198,_ENSG00000136810,_ENSG00000177606,_ENSG00000144935,_ENSG00000176171,_ENSG00000113504	220	466	13528	1.7154116269996098	1.0	0.9573487577082724	73.6361954355392
GOTERM_BP_FAT	GO:0012502~induction_of_programmed_cell_death	10	3.289473684210526	0.07729957227054532	ENSG00000139842,_ENSG00000116584,_ENSG00000003400,_ENSG00000172005,_ENSG00000143801,_ENSG00000127666,_ENSG00000154358,_ENSG00000069974,_ENSG00000134215,_ENSG00000176171	220	321	13528	1.9156046445766073	1.0	0.9546492202762246	73.835372479498
PIR_SUPERFAMILY	PIRSF005559:zinc_finger_protein_ZFP-36	6	1.9736842105263157	0.07772333737175534	ENSG00000197928,_ENSG00000188321,_ENSG00000145908,_ENSG00000182986,_ENSG00000188785,_ENSG00000197857	124	137	7396	2.6121968448316455	0.9999957949945737	0.9838593066412186	62.07308604322211
GOTERM_BP_FAT	GO:0007242~intracellular_signaling_cascade	28	9.210526315789473	0.0778657494708626	ENSG00000100906,_ENSG00000138175,_ENSG00000168243,_ENSG00000154310,_ENSG00000161800,_ENSG00000168884,_ENSG00000143801,_ENSG00000197405,_ENSG00000105976,_ENSG00000132819,_ENSG00000134215,_ENSG00000138031,_ENSG00000157680,_ENSG00000102882,_ENSG00000148484,_ENSG00000069974,_ENSG00000183134,_ENSG00000165527,_ENSG00000160271,_ENSG00000168118,_ENSG00000127666,_ENSG00000181467,_ENSG00000197943,_ENSG00000185634,_ENSG00000012983,_ENSG00000116584,_ENSG00000134308,_ENSG00000168421	220	1256	13528	1.3708164447017948	1.0	0.952208418240322	74.10165466878315
INTERPRO	IPR001997:Calponin	2	0.6578947368421052	0.0781805921723199	ENSG00000064666,_ENSG00000117519	270	5	16659	24.68	1.0	0.9872077826019798	69.85826449146356
GOTERM_BP_FAT	GO:0046173~polyol_biosynthetic_process	2	0.6578947368421052	0.078375802911131	ENSG00000105655,_ENSG00000197943	220	5	13528	24.596363636363634	1.0	0.9496503536110975	74.33935784151038
GOTERM_BP_FAT	GO:0002312~B_cell_activation_during_immune_response	2	0.6578947368421052	0.078375802911131	ENSG00000197943,_ENSG00000196839	220	5	13528	24.596363636363634	1.0	0.9496503536110975	74.33935784151038
GOTERM_BP_FAT	GO:0002313~mature_B_cell_differentiation_during_immune_response	2	0.6578947368421052	0.078375802911131	ENSG00000197943,_ENSG00000196839	220	5	13528	24.596363636363634	1.0	0.9496503536110975	74.33935784151038
GOTERM_MF_FAT	GO:0004645~phosphorylase_activity	2	0.6578947368421052	0.07867313215202741	ENSG00000100994,_ENSG00000177989	212	5	12983	24.49622641509434	0.9999999999999999	0.9027217776095786	68.78655000027972
GOTERM_BP_FAT	GO:0000278~mitotic_cell_cycle	11	3.618421052631579	0.07869484100434478	ENSG00000115233,_ENSG00000101773,_ENSG00000139842,_ENSG00000116584,_ENSG00000139350,_ENSG00000182481,_ENSG00000100526,_ENSG00000204261,_ENSG00000146918,_ENSG00000183484,_ENSG00000113328	220	370	13528	1.828108108108108	1.0	0.9466905298966378	74.48699681385477
GOTERM_BP_FAT	GO:0070482~response_to_oxygen_levels	6	1.9736842105263157	0.07906786145834463	ENSG00000072274,_ENSG00000143801,_ENSG00000162909,_ENSG00000117298,_ENSG00000196839,_ENSG00000176171	220	141	13528	2.6166344294003867	1.0	0.9438185378265607	74.65860419567831
GOTERM_BP_FAT	GO:0007049~cell_cycle	19	6.25	0.07919765300474901	ENSG00000138175,_ENSG00000139842,_ENSG00000101773,_ENSG00000139350,_ENSG00000161800,_ENSG00000111206,_ENSG00000132819,_ENSG00000204261,_ENSG00000138031,_ENSG00000146918,_ENSG00000183484,_ENSG00000115233,_ENSG00000116584,_ENSG00000102882,_ENSG00000182481,_ENSG00000100526,_ENSG00000112118,_ENSG00000198176,_ENSG00000113328	220	776	13528	1.5055763823805062	1.0	0.9403943013193466	74.71805968478475
GOTERM_MF_FAT	GO:0001727~lipid_kinase_activity	3	0.9868421052631579	0.08016054535401089	ENSG00000006530,_ENSG00000186111,_ENSG00000100422	212	29	12983	6.33523096942095	1.0	0.8931527723518772	69.4950001918738
GOTERM_CC_FAT	GO:0031253~cell_projection_membrane	4	1.3157894736842104	0.0805903989269994	ENSG00000086062,_ENSG00000176945,_ENSG00000138686,_ENSG00000065989	200	65	12782	3.932923076923077	0.9999999998034816	0.7526353133406142	66.78584065393744
INTERPRO	IPR001849:Pleckstrin_homology	9	2.9605263157894735	0.08099010869489562	ENSG00000105963,_ENSG00000116584,_ENSG00000160219,_ENSG00000081913,_ENSG00000154358,_ENSG00000197943,_ENSG00000134215,_ENSG00000115762,_ENSG00000100422	270	277	16659	2.004693140794224	1.0	0.9841644756191341	71.18366016327641
GOTERM_BP_FAT	GO:0051338~regulation_of_transferase_activity	11	3.618421052631579	0.08144389390006128	ENSG00000157680,_ENSG00000006530,_ENSG00000105976,_ENSG00000100526,_ENSG00000197405,_ENSG00000143801,_ENSG00000134215,_ENSG00000138031,_ENSG00000100422,_ENSG00000012983,_ENSG00000113328	220	372	13528	1.8182795698924732	1.0	0.941595445567743	75.72648489273264
GOTERM_BP_FAT	GO:0006163~purine_nucleotide_metabolic_process	7	2.302631578947368	0.08184638831465849	ENSG00000163655,_ENSG00000068650,_ENSG00000170502,_ENSG00000054793,_ENSG00000033627,_ENSG00000196839,_ENSG00000138031	220	186	13528	2.3141739980449656	1.0	0.9388405029260732	75.90313703096353
UP_SEQ_FEATURE	zinc_finger_region:C2H2-type_7	12	3.9473684210526314	0.08194573852606402	ENSG00000197928,_ENSG00000198182,_ENSG00000196867,_ENSG00000188321,_ENSG00000197937,_ENSG00000145908,_ENSG00000182986,_ENSG00000188785,_ENSG00000181894,_ENSG00000196653,_ENSG00000187792,_ENSG00000197857	290	451	19113	1.7536203073629484	1.0	0.9987083117819957	74.77752703142386
GOTERM_BP_FAT	GO:0045619~regulation_of_lymphocyte_differentiation	4	1.3157894736842104	0.08205085861731638	ENSG00000135870,_ENSG00000196839,_ENSG00000198286,_ENSG00000029993	220	63	13528	3.9041847041847038	1.0	0.9356354682340603	75.99241411781306
GOTERM_BP_FAT	GO:0033674~positive_regulation_of_kinase_activity	8	2.631578947368421	0.08254612645662449	ENSG00000157680,_ENSG00000006530,_ENSG00000105976,_ENSG00000197405,_ENSG00000134215,_ENSG00000138031,_ENSG00000100422,_ENSG00000012983	220	231	13528	2.1295552931916566	1.0	0.9330727092326874	76.20737408978202
BIOCARTA	h_atmPathway:ATM_Signaling_Pathway	3	0.9868421052631579	0.08326202649309995	ENSG00000100906,_ENSG00000101773,_ENSG00000177606	36	20	1437	5.9875	0.9999896158917877	0.9432334760597072	63.76467690992014
BIOCARTA	h_IL12Pathway:IL12_and_Stat4_Dependent_Signaling_Pathway_in_Th1_Development	3	0.9868421052631579	0.08326202649309995	ENSG00000115604,_ENSG00000177606,_ENSG00000096996	36	20	1437	5.9875	0.9999896158917877	0.9432334760597072	63.76467690992014
KEGG_PATHWAY	hsa04062:Chemokine_signaling_pathway	8	2.631578947368421	0.0837903825515527	ENSG00000100906,_ENSG00000168243,_ENSG00000102882,_ENSG00000134516,_ENSG00000134215,_ENSG00000138031,_ENSG00000141506,_ENSG00000185634	104	187	5085	2.0917317976141505	0.999993787106109	0.6984707873783337	64.24957978046099
UP_SEQ_FEATURE	domain:PDZ	5	1.644736842105263	0.08572208399541227	ENSG00000069020,_ENSG00000088179,_ENSG00000147044,_ENSG00000099308,_ENSG00000198286	290	110	19113	2.9957680250783696	1.0	0.998550749768498	76.3980558639559
GOTERM_CC_FAT	GO:0005794~Golgi_apparatus	20	6.578947368421052	0.08602344623392204	ENSG00000138175,_ENSG00000155265,_ENSG00000196968,_ENSG00000143801,_ENSG00000164023,_ENSG00000073921,_ENSG00000197093,_ENSG00000154252,_ENSG00000135241,_ENSG00000105355,_ENSG00000113273,_ENSG00000086062,_ENSG00000116584,_ENSG00000117643,_ENSG00000100522,_ENSG00000069974,_ENSG00000129250,_ENSG00000117298,_ENSG00000135378,_ENSG00000165527	200	872	12782	1.4658256880733946	0.9999999999593814	0.7552354564117928	69.27027824640861
GOTERM_BP_FAT	GO:0051329~interphase_of_mitotic_cell_cycle	5	1.644736842105263	0.08603803524548245	ENSG00000101773,_ENSG00000139842,_ENSG00000182481,_ENSG00000100526,_ENSG00000183484	220	103	13528	2.984995586937335	1.0	0.9371726052505953	77.67239490637746
UP_SEQ_FEATURE	repeat:WD_4	8	2.631578947368421	0.0872424969462785	ENSG00000065717,_ENSG00000139350,_ENSG00000165521,_ENSG00000072803,_ENSG00000038358,_ENSG00000107829,_ENSG00000074266,_ENSG00000131899	290	251	19113	2.1006182167880203	1.0	0.9981010409047767	77.02250072366652
UP_SEQ_FEATURE	repeat:39	2	0.6578947368421052	0.08737346397185503	ENSG00000116690,_ENSG00000185499	290	6	19113	21.96896551724138	1.0	0.997335174201288	77.07555857958639
INTERPRO	IPR011511:Variant_SH3	4	1.3157894736842104	0.0877788900043509	ENSG00000132535,_ENSG00000147044,_ENSG00000134516,_ENSG00000134215	270	65	16659	3.796923076923077	1.0	0.9844321574431618	74.16542658708023
UP_SEQ_FEATURE	zinc_finger_region:C2H2-type_12	8	2.631578947368421	0.0893277502894982	ENSG00000198182,_ENSG00000196867,_ENSG00000188321,_ENSG00000197937,_ENSG00000145908,_ENSG00000181894,_ENSG00000196653,_ENSG00000197857	290	252	19113	2.092282430213465	1.0	0.9968086269115898	77.85376102574156
GOTERM_BP_FAT	GO:0030097~hemopoiesis	8	2.631578947368421	0.08938142447290193	ENSG00000067082,_ENSG00000143801,_ENSG00000163659,_ENSG00000197943,_ENSG00000196839,_ENSG00000134516,_ENSG00000168421,_ENSG00000198286	220	236	13528	2.084437596302003	1.0	0.9406095566842434	78.99528379781896
KEGG_PATHWAY	hsa05210:Colorectal_cancer	5	1.644736842105263	0.08976995133098585	ENSG00000102882,_ENSG00000177606,_ENSG00000105976,_ENSG00000141506,_ENSG00000160271	104	84	5085	2.910370879120879	0.9999974665632145	0.690082307240361	66.89785838207702
GOTERM_BP_FAT	GO:0009259~ribonucleotide_metabolic_process	6	1.9736842105263157	0.09060197149063323	ENSG00000163655,_ENSG00000068650,_ENSG00000170502,_ENSG00000054793,_ENSG00000033627,_ENSG00000196839	220	147	13528	2.509833024118738	1.0	0.9397342621620016	79.45958867889769
GOTERM_BP_FAT	GO:0043065~positive_regulation_of_apoptosis	12	3.9473684210526314	0.09072400196442539	ENSG00000086062,_ENSG00000139842,_ENSG00000116584,_ENSG00000177606,_ENSG00000003400,_ENSG00000172005,_ENSG00000143801,_ENSG00000127666,_ENSG00000154358,_ENSG00000069974,_ENSG00000134215,_ENSG00000176171	220	430	13528	1.7160253699788584	1.0	0.9367010123066378	79.50547561031468
GOTERM_BP_FAT	GO:0016044~membrane_organization	11	3.618421052631579	0.0912581474289954	ENSG00000072274,_ENSG00000172005,_ENSG00000132535,_ENSG00000073921,_ENSG00000157077,_ENSG00000134516,_ENSG00000168924,_ENSG00000108179,_ENSG00000070018,_ENSG00000134215,_ENSG00000176171	220	381	13528	1.7753280839895016	1.0	0.934487415995537	79.7051978762037
GOTERM_BP_FAT	GO:0009123~nucleoside_monophosphate_metabolic_process	4	1.3157894736842104	0.09135864791442189	ENSG00000163655,_ENSG00000196839,_ENSG00000065989,_ENSG00000138031	220	66	13528	3.7267217630853993	1.0	0.931371748773349	79.74257090430567
