gene	IL17A+GMCSF+IFN-
LETM1	1.34484570119775
TMEM170A	1.34937922368366
MLLT6	1.36558018718887
GOLGA7	1.27462788768701
SBF2-AS1	1.16539501987243
FAM35A	1.20536650079335
SEPW1	1.21796324614724
EXOSC6	1.18237933799444
CUL4A	1.16921210530201
RC3H1	1.15423442926773
WEE1	1.25179207015334
SLCO4A1	1.23327701385298
METAP2	1.23183069790546
PPP1R12A	1.22561017504582
AP2M1	1.16144584637822
EIF2AK2	1.16999832423361
CALM1	1.23969032672372
UBA6	1.22661471179358
BUB3	1.19258921435756
KLF6	1.1613120339955
RP1-151F17.2	1.16584817161255
UCK2	1.1775293270689
RYBP	1.07448529405344
ZNF217	1.00781003588624
NFATC2	1.03683699788604
RPL36AL	1.05768152477119
GNPNAT1	1.08753213421416
LRIG1	1.10451934193174
DESI2	1.07428146343235
RP11-58A11.2	1.09052671287191
PPP2CA	1.04952775439825
WASF2	1.17977431510136
SRD5A1	1.14558912688504
NT5C	1.44224085376515
SNX11	1.47067228804211
DNAAF2	1.42095829171741
ZHX1	1.41790419124885
STAT5B	1.52382784651449
FAM98A	1.56764049222002
FYN	1.47428909159897
AK2	1.51223683171817
RP11-51J9.5	1.49097632431494
SRSF2	1.4982574263954
PDXP	1.53068702842265
C16orf87	1.52598986752117
PLEKHG1	1.48034741952489
CTC-241F20.3	1.59209613743181
ADORA2A	1.58727877087291
TNFRSF25	1.28880007482074
MTHFD1L	1.32102900962084
RIMS3	1.32236743024804
ASNSD1	1.25245361429601
RUSC1-AS1	1.32756112931689
ARL5A	1.3644107311787
TKT	1.48849157573951
CD48	1.52179315434335
TRIM35	1.51746375109469
PUS7	1.5057805060453
SORD	1.51688654130387
STS	1.53893960060756
JARID2	1.51988362151902
RP1-68D18.4	1.55547508276544
ARL14EP	1.54397480665435
MAPK1IP1L	1.43541521462587
FABP5	1.42270977751964
RP3-468B3.2	1.38146498972016
PPIA	1.41187311303078
COLGALT1	1.44258507985093
MYOF	1.41308677560203
LYPLA1	1.40676709608778
NNAT	1.45148499149552
NUTF2	1.41899884473856
PGM2	1.35161819137596
BLMH	1.37982917246365
STK39	1.36702958928692
ZNF831	1.42222182010045
CAB39L	1.41331394022571
BATF	1.28158269616833
CDC123	1.31509508667826
MTRR	1.25103608054859
EIF3M	1.25882722705094
PIM2	1.19480005906031
DPP3	1.54665438586451
RSBN1L	1.47861618456566
SMIM13	1.53525885539106
CAB39	1.54975921983356
NUDT19	1.56544004404043
MTPAP	1.43877611294834
KPNA3	1.40076645381693
GNG2	1.45645256866405
EED	1.48571652977979
TDG	1.53328486151599
IFI44	1.48179516865158
N4BP2L1	1.47118200515976
PRCP	1.45391067202482
MED15	1.48601228521404
DIMT1	1.46587654837851
LPCAT1	1.49914987228928
LTV1	1.52556070151695
PABPN1	1.50719544311198
ASCL2	1.45373202173079
PA2G4	1.44727458053733
NEDD1	1.56200465136703
AGK	1.58593974387428
POLR1C	1.51417276017835
PANK3	1.56415422568511
TMEM206	1.57666753431554
ADA	1.56747562208147
DDX52	1.53114845792407
WARS	1.60961252024375
TP53INP2	1.62335024326276
NSF	1.58496221232099
GPAT2	1.61690965883504
ADSS	1.61598259546167
DENND3	1.64352054403194
GMPS	1.6289691337552
ACAT1	1.61094907654423
ABCE1	1.60395606123989
BTG3	1.61812568342925
PRPF40A	1.52169374391458
POLR1B	1.50497511038699
PIM1	1.55783786694895
UBE3C	1.56516843462773
PIM3	1.5238356396952
DDX21	1.50519622226342
PPM1G	1.55833815283125
TNPO1	1.56347994810055
TRAPPC10	1.47104179442927
PPP2R5A	1.48498382782999
CCT4	1.45586776399749
AC090804.1	1.50455688745218
SNORD1B	1.60363653436062
SETD7	1.57578155520213
TRIM13	1.53379499296125
RNF115	1.59232355809698
TANGO6	1.5688472759886
VPS37A	1.62348650879508
GOT2	1.42829476009893
PALB2	1.5279956980337
ANXA11	1.59367477077734
TNIP3	1.5843585387521
GPR56	1.57287473159345
ZDHHC18	1.59250841129302
CES4A	1.56329056959251
MPHOSPH6	1.57770605689318
CCDC138	1.62044833825396
VRK2	1.61571740590511
S100A13	1.650096143888
TSACC	1.56231883577256
SNRPA1	1.6430144080016
XPO5	1.59367656630542
GTF2I	1.62750484273181
CMTR2	1.61293066648726
ANKMY1	1.59219962360709
HGSNAT	1.48901095336234
SBNO2	1.41730350744505
IMP4	1.53489738835969
KIAA0020	1.54305525806121
CCT6P1	1.43347371455496
SUPT5H	1.42965177877912
LYSMD2	1.26224336232097
SIRT7	1.43951589670223
LYST	1.39703279132173
OTUB1	1.32681461707019
MAP1LC3A	1.34151163614833
KRT18P7	1.50049789840137
STAG3L4	1.49678267076309
SMS	1.46911550890998
RPUSD1	1.40434846185925
JRK	1.65260357940391
HNRNPA3	1.67202793448369
GOLGA8B	1.72166227582917
ATL2	1.71561442215224
ADORA2A-AS1	1.6950970916557
BOLA2B	1.60610549757891
KIAA0319L	1.5935868149624
PSD4	1.52204682694321
AC108004.3	1.63159955873005
RNF44	1.61556155031352
CDC25B	1.54339520628064
ATXN7L3B	1.53344308244429
HENMT1	1.55662466416653
RBM12B-AS1	1.5242656829828
RP11-1094M14.5	1.21842565125595
BAIAP2L1	1.22645405953426
TRAJ6	1.15425459775028
PKIA	1.16364656268162
HDGFRP3	0.851854765376746
SUSD1	1.0521841057344
RP4-706A16.3	1.4483976400839
ULBP2	1.41704583688139
PKIB	1.28599034650741
SYNJ2	1.34088372458734
GEM	1.30416429217616
C7orf49	1.24424505079862
RNF125	1.14486651914891
TAP1	1.38979445294321
FAM171B	1.40762122828961
JAG1	1.38256068690406
MAST4	1.3449053050475
CASC7	1.39429819961909
RP11-443B7.1	1.44189780517275
BX470102.3	1.30848545313746
DTX3L	1.30485500420365
GPR15	1.34604352773155
C20orf112	1.38290174534999
STAT2	1.38498533566138
RP11-243J16.7	1.39050408459541
SCARF1	1.42878463393579
RP11-930P14.2	1.24807770128371
FBRS	1.28066804812747
RP4-784A16.4	1.34969866197914
CDC7	1.3419243503589
NT5DC2	1.29134104863056
SPSB1	1.25052354980228
TTLL10	1.2776782062449
AC079922.3	1.12762707267829
TRAV38-2DV8	0.945422763998575
REC8	1.06383921716416
PRR19	1.1485978875784
MAP3K6	1.19898535711817
PLXNB2	1.20273820072149
RP11-465B22.3	1.66811450569176
GPSM3	1.6723035015544
RP11-54O7.18	1.70019285602833
LINC00515	1.71673062290797
RP13-996F3.5	1.65747605017019
TOMM40	1.63930478558708
FANCC	1.70246818169602
TPMT	1.6874846141521
PNMA3	1.70949382573558
ZMIZ2	1.71456280329385
KPNA1	1.73529789408112
ZFR	1.73761794428924
NEU4	1.73440905770706
MFSD2A	1.74055450690288
SYTL1	1.71558679502499
TMED8	1.72545791630378
MIIP	1.71694680616188
STX16-NPEPL1	1.74350879789282
ARSA	1.75026501606951
RP11-316P17.2	1.7104344569862
RP11-132A1.4	1.70901762219506
PTAR1	1.71832288613174
FAM50B	1.72182139420339
RP11-498E2.7	1.70721166996544
CTD-2228K2.5	1.71815198609103
AC144652.1	1.68911858238183
GMNN	1.68771259473324
RP5-1170K4.7	1.68850799282591
TCF3	1.7032646533089
NFKBIZ	1.71870509227889
ELAVL1	1.71896675562165
SMC6	1.7344163736647
KLB	1.73743555987841
MVD	1.73802831608066
TVP23A	1.72094243988664
TFPI	1.72795940940553
NTN1	1.75619251920504
GATM	1.57862325246475
OGFR	1.56693055147059
HN1L	1.56480622744356
RHBDF2	1.52709791190436
DNAH17	1.56966559935873
CCSER2	1.5137231647722
GDI1	1.44552047113331
IFNGR2	1.46789664164466
RP11-1094M14.8	1.51509928338033
HECW2	1.62044239520788
ATP2C1	1.64982304551223
ARHGEF26-AS1	1.60450795407506
PRKAR1B	1.64081214351263
RP3-342P20.2	1.57605808380715
ELP5	1.63646523128694
DPH7	1.60659443844324
NR6A1	1.65355303112799
ZNF720	1.68262859800531
EPG5	1.6805492705805
CASZ1	1.66025451479114
NEDD4	1.65102784207769
NEK8	1.73093990805149
TARBP2	1.72857713889597
RP11-327P2.5	1.72750707643818
TPM2	1.70934467452654
LRRC42	1.68786259790869
RP11-861A13.4	1.63483858071088
RPL21P75	1.61015680089672
GPATCH2L	1.55299958021961
KIF25-AS1	1.62374795000332
DDX58	1.64309415955877
SGPP1	1.59022113958664
ICAM5	1.62468103126469
HELZ	1.45526969011855
SLC52A2	1.47360237804267
STON1	1.60796251521565
PTS	1.60080501202402
PEAK1	1.54261333480306
CCDC65	1.57627268411039
Z95152.1	1.52622164488948
DENND5A	1.53375324166301
MRPL54	1.57775629392423
GBP3	1.5871839224419
NUP62	1.58358697792545
NFYB	1.6102013941238
ADIRF-AS1	1.41978037406099
SCARNA6	1.49931943756927
IBA57	1.48266802646673
UPRT	1.34244611878463
INPP4A	1.333509456177
TRAJ16	1.57675163514562
L1CAM	1.51323814137149
GPR150	1.62364045300335
ATP2A3	1.62836214554536
RP11-111M22.3	1.49585555373801
RP11-172F4.2	1.5277945283568
PRKXP1	1.40369752424693
RP11-104N10.1	1.52144911589074
MAP3K10	1.51027534083651
RP11-379H18.1	1.59257427637333
WNT4	1.41224593882931
RN7SL809P	1.57955901148999
TOR1B	1.64515178060227
FLJ00104	1.5902215229327
SIPA1L1	1.5781536083545
MIER2	1.58164098458633
SIK1	1.50484117076736
RP11-388M20.1	1.48512020918292
NMT1	1.31087463968732
RAPGEF3	1.29699133661275
CHCHD3	1.34816757145477
RPS18P9	1.51652533278999
RBBP4	1.46612826465464
C3orf18	1.49847366135462
TRAJ39	1.4553771439346
MXRA8	1.44214096305798
BAZ2A	1.54399395809411
PHLDB1	1.56388230601013
GPR108	1.56078299990821
RP11-517B11.7	1.53893964632504
METTL13	1.54917196951264
XXbac-BPG249D20.9	1.50635151095953
DDX11L2	1.52917538713214
ADCK2	1.53807536629153
CTA-390C10.10	1.20850369826564
TNK2	1.31600384299017
WNK2	1.23837502018449
ISCA1P1	1.42312994618769
TUBA3D	1.39045479897996
FBRSL1	1.3609596948306
KIAA1143	1.23056291978124
PIGHP1	1.3405592370136
RP11-680A11.5	1.48083885148581
ALG12	1.32549547390406
ZFR2	1.26808184348397
RBM15B	1.52011522043488
TP53RK	1.41437300738319
RP11-458F8.1	1.54040696541921
SNORA73B	1.49925272227252
TRDV1	1.5886333581317
PRPSAP1	1.60203347992615
PTPRN2	1.56528285379177
MYO9A	1.53511663540382
RP11-872J21.3	1.5782338448327
RP11-217B1.2	1.4389374631434
CCNJ	1.48025381339344
TMED1	1.38760125741197
TIGD5	1.34780472938093
LIPA	1.32916660151684
ZC3H4	1.41756973849411
RP11-96K19.4	1.28461750877324
BMP2K	1.33484333383815
KRT8P12	1.26427237764727
RP11-546B15.1	1.53487335026237
RP11-571M6.8	1.4839175225501
POM121B	1.49537044790848
RP3-512E2.2	1.4818684305206
PGD	1.50446324892362
SLC9A3	1.54208138879033
SNORD15B	1.74985584933488
FOXO3	1.75931318811869
UQCRFS1P1	1.70618617972275
TTC13	1.71356924289498
RP11-484O2.1	1.74869866230688
CCDC94	1.73361497040042
NFKBIB	1.73472548296263
MAP3K1	1.7332344146823
ACBD3	1.71547938633935
CDKL1	1.6895642237944
RP4-758J18.2	1.70825970845886
ZC3H13	1.70777771053739
CTD-2165H16.4	1.70151364636794
NPIPP1	1.71403947347243
ACACA	1.74636485947579
TARDBP	1.755136534392
ABCC4	1.7608413596911
RP11-315I20.1	1.64512648852911
ING5	1.65282923608492
TRMT44	1.65024952901132
CTD-2622I13.3	1.67328884327838
CNTROB	1.64405357846982
RP11-876N24.5	1.74076164634495
ST20	1.7372258759652
TRAV8-5	1.70044530691794
TRBJ2-5	1.65451254409908
ELP6	1.5892561071995
EPM2AIP1	1.57972013855183
RP11-247L20.4	1.60911889531414
PPP1R3D	1.61670550987109
PLCB2	1.63857341620067
DDX59	1.57099789932089
ZC3H8	1.58647816368956
ZBTB17	1.60180944992835
INO80E	1.62882515581517
DNAJC11	1.69095220394744
BMS1	1.64992016959547
VAV1	1.61490499141142
CEP57	1.67397227789202
TBCD	1.68075011388824
PIGX	1.64164693322111
RP4-734G22.3	1.67091574227302
RNF166	1.6684714944777
PAXIP1-AS1	1.71114456754246
ANKRD46	1.70495641194976
ENDOG	1.59712046098834
METTL2B	1.63971237137028
DNAJB2	1.58455171324353
PDE4D	1.64840703604305
EVI5	1.61157077767561
CAMTA2	1.60438275785927
AC104135.3	1.52347370097835
TNFAIP3	1.54218385966938
PKD1P6	1.52475856251668
DCAF4	1.42504633467502
POLR3E	1.44063980182789
RP11-54O7.17	1.51781966972683
RPS10P7	1.56589477130354
RBX1	1.51268172073712
SKAP1	1.50957930606064
SOD2	1.49996404960737
ZNF581	1.58177011865537
OPN3	1.5822918122513
OXSR1	1.53035060684243
ADAM1A	1.65551644757108
CAMKK2	1.67273551763721
NSUN4	1.68860943187338
BRD1	1.70755695896123
TTF2	1.62064358920426
USP13	1.65274620233251
INGX	1.63122347005724
PGLS	1.630308762626
SYTL3	1.72135820470871
SUGP2	1.71653314868193
TMEM106B	1.66231720016367
ISOC2	1.64896852130386
ZMAT3	1.67357525287866
SIK2	1.68725229284665
TMPRSS3	1.6887003627507
HM13-IT1	1.63321004524172
PDXK	1.61325100603683
CTD-2020K17.1	1.61701605737735
RP4-756H11.3	1.76726808261637
DVL1	1.77414137691029
SNORD103A	1.76688478254429
PAFAH1B1	1.76792566804097
CTD-2527I21.14	1.77756962773345
C17orf96	1.77745009808733
MAP2K7	1.76328718757824
EEF1B2P3	1.76575214087321
COX5B	1.77407170533152
CFLAR-AS1	1.7594405660259
WDR13	1.77001968302335
AC133528.2	1.75291045820289
RANBP6	1.76595497520641
CTA-217C2.1	1.74658692900485
ZFY	1.75689523987289
CTD-2013N24.2	1.74143565937895
SNORD17	1.72932566717292
KIAA1671	1.77099360147291
FGFBP3	1.77519614443333
ZDHHC8	1.78286180887516
SPATA5L1	1.77426566351415
PPM1A	1.76831170995786
ATXN10	1.69288024726546
PSMA1	1.69837217098669
CDK19	1.7082366498264
WDR41	1.69808193303438
GLYCTK	1.74039892009368
UBE2F	1.70121025947804
CAHM	1.70480229882636
NEAT1	1.70259767812894
DIP2A	1.71851579830311
UNC93B1	1.71986532632296
SUZ12	1.73656013169454
LUC7L	1.72067660847798
CAPRIN1	1.70276606075659
RAB21	1.68324897515603
SLC25A20	1.64006295527096
RPS23P8	1.62143977538997
AP000350.4	1.62639369850801
RAB7L1	1.63628958443164
SCRN2	1.64506129895626
CUL5	1.66872428525973
GEMIN5	1.67186044714103
DGKQ	1.70956079452088
NPEPL1	1.6813695829763
BCL2L11	1.6931316055192
SPDYE2	1.71316468837632
ANXA7	1.71847712724199
ZSCAN2	1.7378755951368
POLR2J3	1.51641806600076
UTP6	1.49829314393529
IFRD2	1.54664226332857
RP11-342K6.1	1.45520875395076
DCPS	1.40764382996781
PAICSP1	1.41076037679352
DKC1	1.49060654066256
CD69	1.4459584665974
RP11-521L9.2	1.49670484273696
FADD	1.46746826612425
RWDD4	1.50232226362018
MRPL24	1.60904174259872
XPO7	1.56842818340178
TAPT1-AS1	1.50698056217969
FBXL3	1.48647383443004
RP11-28F1.2	1.54593169073601
NSMAF	1.53341556354084
FZD9	1.64089938329015
YDJC	1.70327194956846
IMMT	1.66967455289431
TMEM179B	1.61057061300417
DDX56	1.59029269061924
RP11-658F2.8	1.63759624391051
DUSP12	1.63620492913364
PRKDC	1.65248690415186
LMF2	1.67649988836716
C8orf44	1.67962151505826
TRIM66	1.67702426187252
TRABD	1.62927220949229
ATAD3A	1.5436659208917
NEMF	1.49255960705616
SH3GLB2	1.51899879474478
AC024940.1	1.50318456698278
SLC25A33	1.46925897982637
RP11-490K7.4	1.50878097084085
TRBV19	1.55897864577431
DCTD	1.58304868578687
TMED4	1.57959896671622
AC005822.1	1.61936640342304
AC138969.4	1.65905070546487
MIR3916	1.66227577796814
PDHA1	1.68718934118598
ITIH4	1.66872644028004
TMEM161B	1.56153508722618
STK11IP	1.51757238239912
RBP5	1.50185745651489
FAM172A	1.55740433446313
DNAJC17	1.53475255053681
SNX27	1.4196752152981
PCGF1	1.3888391363183
SGPL1	1.48461086576309
CAPN10	1.45629718017355
MIEF1	1.50883514581052
AP1AR	1.57071380073229
UQCRC1	1.52600071109875
NUP88	1.55525316567345
ENTPD4	1.47447856988627
GTF2E1	1.47235069755795
SNX18	1.43574778183737
NLRX1	1.57919165191168
HNRNPA1L2	1.6556211263294
ESYT2	1.66479059377695
DNASE1L1	1.68787908517253
RP11-568J23.5	1.67877108921026
RP4-669L17.10	1.62325721728118
ZNF131	1.60017157627
DDX17	1.52971849545237
AD000090.2	1.67942985629981
AC083899.3	1.71755841552862
CTD-3065J16.9	1.67082710966114
RP11-573D15.2	1.66698504029362
CBR4	1.63556601966758
SLC30A4	1.7168386015698
CIC	1.65210016360518
RP11-231D20.2	1.71158800976586
PLCH2	1.70904511764824
FOXN3	1.72897262482443
SRD5A3-AS1	1.67505481636509
TOP2B	1.67730557842712
MOGS	1.66245024348502
RP11-434D12.1	1.71875444979475
TCF25	1.71604589051616
KCNMB4	1.67258715073622
ARIH2OS	1.45494936028774
GRIPAP1	1.53966609924199
CDKAL1	1.49232639001287
PPP1R12C	1.4644251472996
SLC35F5	1.50445407205278
ABLIM2	1.62680332854242
RABEPK	1.65203131473335
RPL9P7	1.61328706025074
C9orf117	1.55267528974507
STAG3L5P	1.37631682852711
AP1G2	1.30982035904097
MTMR10	1.21405732509892
METTL3	1.19348823374205
RP11-309G3.3	1.10995348279823
WNK4	1.27765473492491
SYNGR2	1.26242140036773
ZNF124	1.11383218742154
GABARAPL1	1.11755878952812
RINT1	1.33087893984678
ACTR3C	1.21902279154714
CROCCP3	1.14404918447489
C19orf71	1.32943392186011
BRIP1	1.35779589851957
AC006014.8	1.46183645202207
KLHL31	1.47868259522633
TUG1	1.37414650988528
HDDC3	1.40909390247483
RAPGEFL1	1.35018037764874
AHCTF1	1.48571046261384
SNORD12B	1.52651285522068
WDR6	1.59214706533658
INMT	1.62877461679828
RP11-466F5.8	1.60969200523971
RP5-894A10.2	1.64481683061913
RP11-727F15.9	1.28280324396275
NDUFA11	1.33860052348616
C5orf24	1.45086081533432
FAM86C1	1.47401089238482
IDH2	1.500735341803
ARL17B	1.47786830600548
ZNF37A	1.47007730446192
VPS13A	1.40064730355759
NUDT18	1.37091355541407
IPO4	1.12655668395035
ZNF706	1.15807093762843
CYP2D6	1.24239887249845
KLC1	1.04865724595993
PIGZ	1.0202236822167
SNHG10	1.15462766016482
CCNL2	1.09841688734402
PIN1	0.914761083820954
UBE2FP3	1.18788484143382
MED7	1.15680199150606
NADSYN1	0.992599539959976
WDYHV1	1.03385958478271
HAUS7	1.02393047551731
WDR5B	0.941570031271849
YEATS4	0.881218848037186
PCDH12	1.26881828027898
PQBP1	1.28534896836028
HDAC3	1.19566181867386
CCDC12	1.2267122493039
SNORD6	1.13835273255003
ZNF234	0.861251731508304
VTN	1.00428439897871
RP11-295G20.2	0.731353773560212
SHKBP1	0.698199454297452
CCDC14	0.891938596130243
METTL14	0.717478219410715
LINC00984	1.10720559244203
CBLB	1.07533640045673
NCBP1	0.843950115988856
SETD6	1.13436244777158
BCR	1.36699510577873
GRIN2C	1.41084268271125
ARIH2	1.1936312247933
TADA2A	1.26195795970192
CKAP5	0.65367002816399
C7orf55-LUC7L2	0.86496584534742
LACTB2	0.617842046481884
UBA3	0.804815352936134
RP11-361F15.2	0.909597032428675
MLYCD	0.743965723169063
VMA21	0.808226768069752
GTF2IP1	0.62493883499296
PRDX3	0.491775981117796
THTPA	0.35473045415307
IGHMBP2	0.374975838450962
PSMA2	0.78938176308831
MMS19	0.43819429067803
OXCT1	0.307978562370863
EMG1	0.168151589584481
SNORA9	0.256559268956588
MRPL3	0.0865209249578155
TMEM241	0.0537720530085896
RRP8	0.0408328485338109
GPR113	0.372176916494207
NSUN5	0.577262980010044
TIA1	0.622689336270632
RPGRIP1L	0.741101223249642
MED14	0.543943741449245
RP11-349A22.5	0.635803350086237
CYP2D7P1	0.552926099432258
PUS1	0.82291182176239
URB1	0.710571571166634
ZNF23	0.791480183875905
COQ9	0.899459252516742
ZKSCAN1	0.849540767758043
ESR1	0.977782615695291
VPS36	1.0229865431236
AC125232.1	0.58573964423711
SERF1B	0.665255432594522
IRF2BP2	0.608292323169576
APOA1BP	0.582798193275976
ACIN1	0.317510344867817
PDCD11	0.553171350787973
TMEM237	0.340124010420224
PES1	0.157782006944787
RP11-50B3.4	1.22935032528245
ZBTB45	1.23676673688146
AP1B1	1.33713629066165
KIAA1324L	1.22491339901761
MYBBP1A	1.17648201429282
MRP63	1.33949727279713
PILRB	1.333830846491
ARFRP1	1.45279203827002
MYSM1	1.37847737434432
IVD	1.31208967056558
XPO4	1.41844795780198
MTFMT	1.0893831994974
GOPC	0.998922406923258
PHC2	1.15285565923998
RAB3GAP2	1.15976216287546
NSUN3	1.24541205019355
PRPF4B	1.23603708835353
UBE2G2	1.36008311609623
NPIPA5	1.38877536606816
PMS2P5	1.365453781154
KANSL1L	1.22516598814158
TMTC4	1.20295656928052
RP11-762H8.2	1.2800794870277
RP11-316M21.7	1.1667485764091
GID4	1.32082370415917
SYNGR3	1.22431005375849
MARCH1	1.34671217829139
CCDC43	0.782346793581113
SNX5	0.773918580810573
SLFN13	0.856110004385502
ARGLU1	0.672446828660993
MTCH2	0.709713290745275
SETDB2	0.790535507970616
ADPGK	0.878578793754541
C16orf13	0.817653373172216
ZNF280D	0.82721936219692
IL15RA	0.822723830457421
NDUFB8	0.767727076998894
N4BP1	0.818113476762737
IKZF5	1.02630488785023
PIAS2	1.05199032158196
NUDT8	0.878681130697964
FARSB	0.9918108701073
CCT6P3	1.07415430633194
SPG21	1.13589559632713
CHCHD4	1.0165842737506
AGPAT5	1.14785904733778
TMX3	0.763180785034141
CCNT2	0.95756881334266
ENTPD5	1.12032584191852
GLS2	1.22271551796405
NOC3L	1.18128224523602
SNX17	1.06636789880439
RP11-958N24.2	1.18075125811972
TOMM5	1.07953709125567
HIATL2	1.03858536216912
CCT3	1.0552819758735
UQCR11	0.955749543785318
FAM122B	1.28411027455478
NAA10	1.38565338388963
ZNF696	1.36260468986766
MICU2	1.30518282082265
ARMC10	1.22437066784223
CCNDBP1	1.36410989259808
BZW2	1.25205090749308
ZDHHC17	1.24908222894099
FDXACB1	1.28774458728426
NDFIP1	1.31590881257807
PEX2	1.32866171029575
OTUD6B	1.32911248803436
EXOG	1.28020690398247
TMA16	1.09853140672764
DNPH1	1.10641998299637
TMEM62	1.16821298895773
STAT3	1.14664035753076
CUX1	0.540141553721974
