gene	CD45RA.Cyt.	CSF.	IFN.	IL17A.	IL17A.GMCSF.INF.
DBP	1.75669085587192	-0.140499268721695	-0.479185125149136	-0.472881682946879	-0.664124779054206
TMEM63A	1.76935339583416	-0.244127827689643	-0.420348585345188	-0.44585364811486	-0.659023334684468
TMEM198B	1.74529440187314	-0.0802450927603925	-0.485503977441058	-0.499966015099833	-0.679579316571855
MAN1B1	1.74261368587018	-0.0889812617487808	-0.432708681938911	-0.503654377585875	-0.717269364596611
FAN1	1.7582871909687	-0.246266635082037	-0.414662391952291	-0.356667976501276	-0.740690187433092
LYPD3	1.76151441895356	-0.257685530380477	-0.44170147736996	-0.341976945983278	-0.720150465219849
ZNF174	1.75398148101485	-0.232515645093037	-0.458493950586584	-0.314329176928123	-0.748642708407105
LEF1-AS1	1.74210968752493	-0.169325200714207	-0.444987135306459	-0.337618065207828	-0.790179286296439
CILP2	1.74965400762818	-0.169136114587611	-0.457806792912618	-0.373903340793641	-0.74880775933431
RP11-889L3.1	1.73950853557943	-0.151149296882793	-0.511659223420015	-0.304013366949061	-0.772686648327559
MATN1	1.74159339614492	-0.109733550769707	-0.53505597563272	-0.365321721660559	-0.731482148081933
KRT72	1.77489684900424	-0.419066295423528	-0.454990677805301	-0.275274487402172	-0.62556538837324
ZBED3	1.77788054504801	-0.40447585895605	-0.451954611382998	-0.307849342391834	-0.613600732317127
COL1A1	1.77528352986541	-0.408362140049017	-0.41751568853555	-0.306471153006468	-0.642934548274374
DCAF10	1.76820436623322	-0.405274736682904	-0.388380858921833	-0.282954339434263	-0.691594431194214
RP11-730K11.1	1.77540008554667	-0.355130187077624	-0.391096895298795	-0.374440560282001	-0.654732442888253
KCNG3	1.77815051660643	-0.363310822120166	-0.420972613825238	-0.364490801343113	-0.629376279317912
CACHD1	1.77510357256436	-0.311230391679145	-0.437905479048103	-0.382452477720962	-0.643515224116146
CCL28	1.7699327568483	-0.342882813838627	-0.388441808233649	-0.346780235680353	-0.691827899095672
SERPINE2	1.78296759199584	-0.448289720915003	-0.405869215650969	-0.354881926808375	-0.573926728621487
MOCS1	1.77546892928211	-0.466892025002343	-0.34092492935468	-0.333298683628096	-0.634353291296994
PFKFB2	1.78446971519341	-0.398944188825348	-0.402890891099813	-0.415802794479807	-0.566831840788443
HLTF	1.78339816457038	-0.407855963368229	-0.390267587199046	-0.404737711910522	-0.580536902092581
FAM213A	1.78122530323648	-0.368350741290475	-0.400658535493096	-0.409318947900494	-0.602897078552413
HSPA7	1.76965751440184	-0.328519616462012	-0.575776193693286	-0.267690733466781	-0.597670970779764
HSPA6	1.77250933421849	-0.295277730183319	-0.572107097732245	-0.322005742522085	-0.583118763780842
PTPRS	1.77787793045156	-0.367510426469886	-0.563501385565991	-0.305193412612094	-0.541672705803591
COL18A1	1.78320749823836	-0.401133170471511	-0.483208395819231	-0.34504699427321	-0.553818937674404
GNG8	1.77767709287898	-0.414072861439442	-0.504612736266888	-0.279761631766895	-0.579229863405758
AC069513.4	1.69132108466219	0.00945321469746761	-0.743372895735407	-0.225292296896162	-0.732109106728089
DNAJB1	1.70647998376913	-0.0743339723254086	-0.775510120587723	-0.189495779718521	-0.667140111137476
PHC3	1.65665426337987	0.092254738982934	-0.786781075721636	-0.193734727046796	-0.768393199594377
ALG5	1.65358116931421	0.120273340499677	-0.797919321924226	-0.225000247802903	-0.75093494008676
POLR1E	1.65313523584358	0.102857068773545	-0.850906528765012	-0.204619246560562	-0.700466529291554
RSAD2	1.67703148943335	-0.172963984551201	-0.841151953356157	0.00794148810975646	-0.670857039635751
RAE1	1.64499992172193	-0.0939444839381365	-0.846626363884914	0.0479500113119102	-0.752379085210794
RP1-45N11.1	1.67273082278293	-0.0586803206029289	-0.804951301304483	-0.0704381979195123	-0.738661002956001
ZSWIM1	1.59663162395984	0.0928410923082538	-1.08715592210577	-0.102604588611333	-0.499712205550993
FAM83E	1.60702712213841	0.0815936542898166	-0.98119034556127	-0.0391974076624068	-0.668233023204547
RNF144A-AS1	1.67054041412201	-0.162166315821415	-0.932660120604521	-0.0163624049475203	-0.559351572748551
HAR1A	1.64353126257647	-0.137289546212634	-0.958572201285745	0.0510690401332662	-0.598738555211359
OSGIN2	1.64582416049686	-0.10005087244036	-1.0186071608049	-0.034738089085197	-0.492428038166409
DDRGK1	1.56804570439065	0.232742494900707	-0.962500191328748	-0.095652435656422	-0.742635572306188
CCDC106	1.55946604449563	0.259307450408698	-0.966203804565254	-0.107037314381212	-0.745532375957864
ZFHX3	1.53951315369233	0.345868678362657	-1.02585847071879	-0.219406860603138	-0.640116500733064
RP11-121C2.2	1.61627944868212	0.217900212098371	-0.987271542793296	-0.481885480204906	-0.365022637782287
KRTAP5-AS1	1.62928869929247	0.221940089181745	-0.927198488221386	-0.531108915109842	-0.392921385142984
RP11-65J21.3	1.57935087619875	0.325864512597941	-0.99048787648046	-0.453259798881872	-0.461467713434359
FKBP2	1.63465480834832	0.25118936698474	-0.785432101764334	-0.695895101486673	-0.404516972082053
EBP	1.61352813109359	0.294490499657302	-0.863738016836591	-0.618311908154685	-0.425968705759615
SLC16A10	1.67043148526316	0.0521267217217339	-0.934669997639294	-0.286823755942746	-0.501064453402858
CLCN3	1.68832938800698	0.0503013852707473	-0.882030786277012	-0.4611144066947	-0.395485580306013
CNIH2	1.63885514290136	0.215183144882702	-0.860965715478434	-0.367130906469406	-0.62594166583622
KCNQ1	1.63543036537394	0.242346691808988	-0.855950919981745	-0.433714311386597	-0.588111825814583
CBX4	1.65870576876077	0.179741151955524	-0.79657513010185	-0.381100386516391	-0.660771404098055
WHAMM	1.71448321137769	0.00290678327049308	-0.716313675857016	-0.348293802729972	-0.652782516061192
PNPLA7	1.73303259182289	-0.0426637772375974	-0.720199899213996	-0.432758169898068	-0.537410745473226
ST6GALNAC4	1.39328529121391	0.550993181080165	-0.292979768740589	-0.434540822964018	-1.21675788058947
FCF1	1.38216968061708	0.52748678712155	-0.318450989961977	-0.324441304699327	-1.26676417307733
ERVW-1	1.45298214131521	0.433936602239359	-0.388187100333671	-0.287438106380706	-1.2112935368402
MYPOP	1.4236429424777	0.446513611291751	-0.211078334150625	-0.409395066230283	-1.24968315338854
COPZ1	1.41163143370743	0.474147045814097	-0.229526742276136	-0.404915613353048	-1.25133612389234
RP11-1246C19.1	1.45305804795188	0.420026652037883	-0.221268306137236	-0.439261356735303	-1.21255503711722
IDNK	1.45124951935554	0.418406722645513	-0.197412114250738	-0.460862891592392	-1.21138123615793
PDIA4	1.43985804366834	0.468515433928431	-0.257353031181343	-0.452591155342235	-1.19842929107319
WDR83OS	1.46476461084053	0.445567064396303	-0.269685200920309	-0.475835144827486	-1.16481132948904
EDA2R	1.42426584970069	0.503831963883282	-0.244147973011047	-0.49544326513957	-1.18850657543336
PLK2	1.46261582571993	0.474825977248787	-0.329351187928492	-0.46210575174805	-1.14598486329218
SPINK2	1.46336712441636	0.439584212674245	-0.337505322839424	-0.378927313468159	-1.18651870078302
ZNF93	1.54111916502299	0.254704059638011	-0.183416305847297	-0.469671154840891	-1.14273576397281
ATG2A	1.52719808171553	0.27866247738566	-0.146249218223024	-0.520395337963625	-1.13921600291454
FAM149B1	1.49407337544433	0.29649705583133	-0.116921703322557	-0.472397740584137	-1.20125098736896
RPL23AP79	1.54504214989571	0.294011276838609	-0.213438074916072	-0.530377440027826	-1.09523791179042
ODF3	1.54272057240282	0.299158501047441	-0.218991401281202	-0.523626190115846	-1.09926148205321
MOK	1.57444834392047	0.238558534480992	-0.238498797953988	-0.497613993243286	-1.07689408720419
CKMT2-AS1	1.50346648872543	0.29773722146921	-0.189489224846287	-0.40822480765552	-1.20348967769283
DHDDS	1.48988986753227	0.291744430269206	-0.206053835235748	-0.334233018790983	-1.24134744377474
CTC-297N7.8	1.50529151203422	0.345269047046135	-0.25790018756284	-0.422103842015092	-1.17055652950242
C19orf40	1.53659352361987	0.297582227173922	-0.280937818565531	-0.412527585906538	-1.14071034632173
LINC00861	1.50020997932062	0.470204132906992	-0.306733896066944	-0.673289678365732	-0.990390537794944
RP11-181G12.2	1.46514943794001	0.527633863010685	-0.289586788938577	-0.70905011761833	-0.994146394393789
CTC-559E9.6	1.49132317057127	0.47441939994611	-0.255559604077371	-0.747370006055375	-0.962812960384636
NFXL1	1.43571684893384	0.554397188635235	-0.287135316042578	-0.62917659210617	-1.07380212942033
THEM6	1.54596772814559	0.322544979835829	-0.199366655958992	-0.643291578249329	-1.0258544737731
PPP2R1A	1.55615994628986	0.316612634922737	-0.257027749922722	-0.576848913788386	-1.03889591750149
RP11-401P9.4	1.49567533224262	0.404474183282825	-0.195503648842884	-0.619701466717101	-1.08494439996546
RP11-711M9.1	1.51657696212902	0.359927604810882	-0.198558425680991	-0.590709740329858	-1.08723640092905
KLC2	1.50490592119167	0.375696626498526	-0.137402571107161	-0.704480768161883	-1.03871920842115
BMP8B	1.49143561661785	0.376666628508783	-0.122334476069778	-0.655026389044071	-1.09074138001278
GRIK5	1.42646081871587	0.526942811253073	-0.19888144128083	-0.644009166858202	-1.11051302182992
HSD17B7P2	1.42455234728386	0.508072775910457	-0.183402968118043	-0.601676157083321	-1.14754599799295
NDUFB7	1.41641505233718	0.478089304190418	-0.100096169340917	-0.627732942546169	-1.16667524464051
HMG20A	1.3750292565973	0.408288485297612	0.0477666014940362	-0.552307762700426	-1.27877658068852
DERL2	1.34715839453231	0.461696221156808	0.0354191844900955	-0.554663488965103	-1.28961031121411
CTA-211A9.5	1.33105872321265	0.53489015935214	-0.0214037961948915	-0.575470162519454	-1.26907492385045
CCDC163P	1.45282953260106	0.323343278965981	-2.29079580061692e-06	-0.566103417950318	-1.21006710282092
WHAMMP3	1.46864346022336	0.340939375149766	-0.0246007398275767	-0.63445908065778	-1.15052301488777
EPB41L2	1.42043839044686	0.379008573158851	-0.0775751724752463	-0.442445668387334	-1.27942612274314
RWDD2A	1.3999396248285	0.445933368953694	-0.121544155358926	-0.449923880158473	-1.27440495826479
TP53BP1	1.442717924353	0.376835779334654	-0.173091114595097	-0.38097586859235	-1.2654867205002
TRBV21-1	1.4704006631705	0.174525338324078	0.0290058008854275	-0.386634012447906	-1.2872977899321
NKD1	1.48095440634824	0.150876216572189	0.0413353426147589	-0.399227504392824	-1.27393846114237
TTBK2	1.51825628516665	0.133507855638837	0.0136537576350363	-0.451868633789962	-1.21354926465056
SC5D	1.5190491172318	0.21361430372764	-0.065943459105709	-0.477317530325431	-1.1894024315283
MAGED2	1.50295917670164	0.203417984604361	-0.0621783854953343	-0.407265759870924	-1.23693301593974
SEC14L1P1	1.42948372591885	0.295350167664166	0.0109457172354928	-0.44200289647597	-1.29377671434254
RNF130	1.43459055084972	0.310619581156418	0.00405026319091031	-0.477457025367229	-1.27180336982982
ZNF566	1.40463461856853	0.21795120818809	0.163587580350299	-0.470280457977925	-1.31589294912899
PHF3	1.41416923386012	0.206425999439435	0.198069044492958	-0.545661641939672	-1.27300263585284
SMPD2	1.48856807506302	0.188166966399964	0.072273211770065	-0.547380352961371	-1.20162790027168
CISH	1.46140959516853	0.186951120640538	0.107258741591957	-0.505837285910591	-1.24978217149043
ARRDC4	1.58901128980632	0.0591377133516306	-0.143575497615647	-0.352873926598739	-1.15169957894357
ZNF302	1.57921058396881	0.0825646761010838	-0.166134861401822	-0.327578535226206	-1.16806186344186
STK40	1.59246482246055	0.0538534333983201	-0.213936625934854	-0.274869984868625	-1.15751164505539
SDF2L1	1.56923609129736	0.13814713515643	-0.256090558298547	-0.278597186641012	-1.17269548151423
POR	1.55448868361505	0.147452280277039	-0.227834825889516	-0.276933738491629	-1.19717239951094
BEST1	1.60253338914698	0.114185558759689	-0.232881002364912	-0.378788617896376	-1.10504932764538
MBD1	1.60641568127147	0.101805671377962	-0.192831328616197	-0.423272464574904	-1.09211755945833
FAM157A	1.61686274765267	0.126806391796159	-0.244418211694731	-0.444618857506889	-1.05463207024721
C19orf45	1.60457434128672	0.157334290422724	-0.263171506814657	-0.426706682475953	-1.07203044241884
ADI1	1.64210686988426	0.0661041446805456	-0.299145070195282	-0.375219991024082	-1.03384595334544
CCND1	1.61286543148414	0.0880919968523247	-0.270931569383663	-0.330946525004121	-1.09907933394868
AC006129.4	1.59908011754194	0.167223894705181	-0.327228238741295	-0.350463987956027	-1.0886117855498
RBM33	1.58774570634276	0.172317091001091	-0.352595547960927	-0.294731948255757	-1.11273530112717
PRRC2B	1.62222897280498	0.151148235071202	-0.393245094205549	-0.344737705032457	-1.03539440863817
RHBDL1	1.56796891122593	0.261069799996898	-0.36142800693622	-0.369288370994049	-1.09832233329256
NDNL2	1.57455822027354	0.186175441555993	-0.447325632313739	-0.196549383895992	-1.1168586456198
TNNC1	1.58436755785041	0.169408586220182	-0.443434522330664	-0.20464422224319	-1.10569739949674
KEAP1	1.54504111299132	0.273342253135961	-0.432139592585989	-0.251221759764724	-1.13502201377657
TCEAL2	1.51044247919803	0.14330498883344	-0.206038483351445	-0.172653672118319	-1.27505531256171
ATP7A	1.53008195452989	0.134697525588707	-0.235546727159885	-0.183640672100356	-1.24559208085836
DHRS4L2	1.4985106884886	0.112892561647961	-0.158052205336294	-0.15194695312274	-1.30140409167753
TSPAN31	1.50548148638721	0.121148280918608	-0.182685066623325	-0.154968556132549	-1.28897614454995
METTL16	1.48722763544155	0.203747159322463	-0.124782988573452	-0.280805213195296	-1.28538659299527
ZNF622	1.49865706103953	0.220485786189649	-0.254687342319585	-0.199202224821793	-1.2652532800878
SCFD1	1.48695473229161	0.244182212018784	-0.239356737163661	-0.217049423119323	-1.27473078402741
MRPL11	1.53014375460768	0.181472340422206	-0.329805367531288	-0.160690380874786	-1.22112034662381
BNIP3	1.66816223525772	-0.0271080008888565	-0.2689616086688	-0.36758086773877	-1.00451175796129
XRRA1	1.66283923339101	0.000754699844827426	-0.261476456349677	-0.398050101929396	-1.00406737495676
PTPDC1	1.68221276510992	-0.034522750584061	-0.28015996225238	-0.405009249327956	-0.962520802945523
DAGLB	1.6867922553301	-0.0886052624651254	-0.234803940879674	-0.39678677791981	-0.966596274065487
NDUFA2	1.68924686054509	-0.0795105352069074	-0.223375674725915	-0.438986993285645	-0.947373657326625
RP11-1277A3.1	1.64934456613682	0.0322745978363371	-0.211213180681905	-0.458650133274657	-1.0117558500166
TMEM8B	1.65506396413896	-0.00737710767303351	-0.221423674080542	-0.401228499885776	-1.02503468249961
SRRM5	1.65138139894926	-0.0212865958753932	-0.160477443307999	-0.445978492604024	-1.02363886716185
ZNF576	1.62009148809156	0.0394902719908412	-0.174921670205054	-0.395171070773589	-1.08948901910376
SAT2	1.61984202596583	0.170520602884256	-0.231163343695213	-0.582056181505182	-0.977143103649693
ZC3H12B	1.61701269715033	0.127340937729133	-0.183567337272728	-0.538184228528949	-1.02260206907779
NR3C2	1.64817590198838	0.0830775457218011	-0.258096762976315	-0.4866732908426	-0.986483393891263
NINL	1.65191034086571	0.113664113187652	-0.301059608473228	-0.514044292115238	-0.950470553464901
CENPC	1.65925832268266	-0.0804917249363273	-0.017423473181675	-0.677756191480032	-0.88358693308462
UROD	1.65304608764572	-0.0381272454737361	-0.0425863780861017	-0.667724987402205	-0.904607476683675
SLC38A7	1.62403604353625	-0.0183134697287859	0.0277320666466373	-0.699861056081666	-0.933593584372437
KDM4B	1.65434221949507	-0.0126808256361936	-0.0985916939890823	-0.594420979775709	-0.948648720094088
SNRK	1.60845665643176	0.0758884291358993	-0.021310315738328	-0.722403503313535	-0.940631266515796
GMPR2	1.62069930716459	0.0957353664953095	-0.0738403194196254	-0.751806183836016	-0.890788170404258
CXorf65	1.63203553619822	0.105385612144483	-0.140724374015034	-0.67419075082401	-0.922506023503666
ZMYM4	1.62238082817501	0.122746027112523	-0.126141723108035	-0.694719534021087	-0.924265598158409
GOLGA2	1.62435492222684	0.0882083453619011	-0.0940177591733786	-0.676973370232952	-0.941572138182413
PCNXL3	1.53893764716181	0.173808685361394	0.0394716202654038	-0.696151240804433	-1.05606671198418
TSHZ1	1.54541340424781	0.149367385062023	0.0535623126776965	-0.703634059840249	-1.04470904214728
AGBL3	1.5542374707674	0.189292773153799	-0.00980827919680693	-0.715993486410315	-1.01772847831408
FGD1	1.5008740369853	0.234322934265105	0.0526578502072108	-0.680052906535617	-1.107801914922
AP006222.2	1.5281512934941	0.230441900479778	0.0282125874207503	-0.808206780475115	-0.97859900091951
XRCC6BP1	1.52233960213116	0.213596763884462	0.0618574847327205	-0.806699189692911	-0.991094661055429
FEN1	1.51439563050272	0.231192800573605	-0.0256465113369328	-0.565524091916378	-1.15441782782301
INCENP	1.52535456535073	0.167965500780768	0.0171596495242697	-0.553647286546337	-1.15683242910943
SESN2	1.55279084986072	0.138392057146565	0.000154775374235613	-0.581683412397497	-1.10965426998402
ZCWPW1	1.56065573392359	0.150077109639048	-0.0479093879382931	-0.551193679148343	-1.111629776476
SLC35A4	1.60470078694411	0.123420378725634	-0.15960676205522	-0.506669595069063	-1.06184480854547
GOLGA3	1.58283099791923	0.16680698832749	-0.155501610224917	-0.5038060891892	-1.0903302868326
RP1-228P16.1	1.5855393900451	0.146599940778252	-0.113649232210255	-0.542878711021365	-1.07561138759173
NDUFS8	1.58430494243257	0.105590031000309	-0.105171759888421	-0.466713281207866	-1.11800993233659
GABPB2	1.59071157440411	0.0198031797182661	0.0281504199019649	-0.568493695780099	-1.07017147824424
PRKACB	1.59659810698578	-0.010238130478485	0.0461827595647936	-0.575399072387679	-1.05714366368441
NBR2	1.58047778089788	0.0194751792568133	0.0812720151911076	-0.638317094541296	-1.04290788080451
CTD-2568A17.5	1.57187289330285	-0.00731575961780494	0.0986707251347439	-0.57059408362686	-1.09263377519293
BAP1	1.55732452405573	-0.0090549416161644	0.119303980256008	-0.542218520385289	-1.12535504231029
GSTM3	1.56448824792605	0.0338313737652046	0.0658723584917685	-0.547380940274647	-1.11681103990837
RPA1	1.53760063215159	0.0487682013946057	0.129570401243692	-0.589274864082149	-1.12666437070774
SMYD4	1.5254108804157	0.122037566969904	0.0953695446674962	-0.616040780115285	-1.12677721193781
HSPB11	1.53013203810205	0.138209612315137	0.0632980121102052	-0.604764808058533	-1.12687485446885
LMTK3	1.56340280819491	0.102776999580093	0.0355467413172183	-0.631764720323766	-1.06996182876846
TRIB3	1.57264123707445	0.0253405163961621	0.027784972882049	-0.493644683889231	-1.13212204246343
ZCCHC8	1.57170488412988	0.00911742045435387	0.0457001850331125	-0.493273418228528	-1.13324907138882
SWI5	1.5938307351558	-0.0101725210446039	0.0077125050469542	-0.48479129252626	-1.10657942663189
TMEM254-AS1	1.59423510838487	0.047521881579068	-0.0327728807215008	-0.521060320021716	-1.08792378922072
C22orf46	1.57179196693723	0.226163511633608	-0.104016185931257	-0.718935377142918	-0.975003915496666
PPFIBP2	1.57097156031085	0.238111633558656	-0.139484391660787	-0.658567691453207	-1.01103111075551
CTD-2031P19.3	1.5461301352616	0.324028770155697	-0.162238970545228	-0.754787830681218	-0.953132104190855
CCDC174	1.54363228563165	0.298754846268804	-0.12025272902281	-0.737352329734373	-0.984782073143273
MORF4L1P1	1.58605519708404	0.276177487220408	-0.249371938736702	-0.655916833144822	-0.956943912422925
ATF6	1.57898882630914	0.277664008770907	-0.198079242474753	-0.742602261116224	-0.915971331489069
PLXNA3	1.57299590600259	0.34320812916088	-0.303503546051648	-0.71866836638168	-0.894032122730137
THYN1	1.6075025383515	0.141476960715261	-0.0832788689310447	-0.803651050072403	-0.862049580063316
REEP6	1.59188863211119	0.164308871182105	-0.0632897969972917	-0.815475405931605	-0.877432300364398
KIAA1524	1.579902701458	0.257262239409034	-0.156607710626883	-0.863314641426264	-0.817242588813884
IL20	1.68489905192698	-0.197145187378046	-0.0461368352275054	-0.519574170263883	-0.922042859057548
HEMK1	1.69678277290685	-0.289808492681627	-0.0221998509301156	-0.495351284243946	-0.889423145051162
ABCB8	1.68891625404569	-0.214537650087779	-0.0121764443785543	-0.603881505867005	-0.858320653712349
AL590431.1	1.71235938517821	-0.266190949213961	-0.0626033704989173	-0.557763154725561	-0.825801910739765
SESN1	1.72462011017181	-0.305361512092309	-0.0963291944367914	-0.506401157892424	-0.816528245750287
CYHR1	1.73025015197527	-0.264159962755487	-0.128942541881005	-0.554894821280998	-0.782252826057776
RP4-773N10.4	1.70836747179697	-0.146053868560572	-0.181136257191165	-0.498868728179835	-0.882308617865393
APIP	1.70145602501331	-0.133356825396859	-0.189189878117321	-0.464982965846451	-0.913926355652675
DHX34	1.70137278052317	-0.178757593591903	-0.126300291803204	-0.49496175673832	-0.90135313838974
AC067945.4	1.72712402639656	-0.227634895875803	-0.12170832410216	-0.663670766020732	-0.714110040397864
DKFZP761J1410	1.72096677607569	-0.271239374756293	-0.0637990718809126	-0.682157488946629	-0.703770840491859
VPS53	1.73264108397271	-0.289903179001616	-0.103875344221688	-0.610931470506468	-0.727931090242936
ARFIP2	1.7344544786605	-0.328170531882243	-0.0877370813605274	-0.600150468213122	-0.71839639720461
PIGO	1.72470403690921	-0.191234819953593	-0.151189034503514	-0.618277710149198	-0.764002472302904
ENG	1.718773687894	-0.215426525510393	-0.114152649962551	-0.591043169507158	-0.798151342913894
ZP3	1.74057479158694	-0.108252517219532	-0.333087173053546	-0.606444652260451	-0.692790449053408
ZNF446	1.7319723209945	-0.0839010308081218	-0.324104896073284	-0.585350937827322	-0.738615456285776
RP11-694I15.7	1.71289212575759	-0.0247536720476123	-0.289492849164606	-0.657627790800619	-0.741017813744754
MORN1	1.71410565845723	-0.0124266797496542	-0.400716286582878	-0.484858485634856	-0.816104206489841
PCSK5	1.71572826677307	-0.0341711392920997	-0.339399465883857	-0.531037308204045	-0.811120353393071
RP11-141B14.1	1.72430534407495	-0.0985649085351328	-0.288995593069327	-0.526784640246189	-0.809960202224301
ATAT1	1.71541180461369	-0.100420860284292	-0.251011001380578	-0.517595892787959	-0.846384050160864
CASP10	1.69443606326311	-0.0717102867818539	-0.208482655058642	-0.506825228272078	-0.907417893150531
SLC16A11	1.68911013708161	-0.0464864988084321	-0.176341597520329	-0.594112103054328	-0.872169937698516
FKBP14	1.6896665089531	-0.0384412530664292	-0.185480807140418	-0.600692736077387	-0.865051712668864
ARRB1	1.69311158218905	-0.0299045159718292	-0.20703465801635	-0.606849865985463	-0.849322542215411
GAL3ST1	1.67884013930978	-0.00709485272423025	-0.176316154355554	-0.620821070104855	-0.874608062125136
HID1	1.68514685725589	0.0143787436624865	-0.228423096078709	-0.621918245515353	-0.849184259324319
CTC-524C5.2	1.6685769028691	0.0288707343459786	-0.158112281078843	-0.820860632449597	-0.718474723686634
TRPM5	1.65340344162256	0.0659875784335252	-0.15326904913497	-0.860657001464893	-0.705464969456224
KHNYN	1.64218947664979	0.0829426201015863	-0.127376133491804	-0.841875110035614	-0.755880853223957
KRTAP5-1	1.65968392550159	0.0150994106698008	-0.103916609789882	-0.802918748696225	-0.767947977685285
COPB1	1.66516005177287	-0.0019634794843313	-0.103704066892089	-0.79516014325678	-0.764332362139665
HAUS4	1.68099278350543	-0.0439939514067546	-0.116295836492327	-0.79594835183406	-0.724754643772285
SYNE4	1.66869889329897	-0.0354648079600129	-0.105110697510826	-0.897398575447801	-0.630724812380329
LYSMD1	1.66560590640511	-0.00641396819189067	-0.138684143468566	-0.919172991522785	-0.60133480322187
C22orf34	1.65197425449842	0.00794141549198201	-0.0850802571754312	-0.896105464469962	-0.678729948345006
C19orf82	1.72528455639131	-0.160884794184794	-0.183042764789392	-0.761144985705473	-0.620212011711654
ASIC3	1.70970766940992	-0.122423006141444	-0.147625898260346	-0.763476874176747	-0.676181890831386
LRRCC1	1.70612536047498	-0.131134194751261	-0.140657481178473	-0.825561932080711	-0.608771752464536
PKD1	1.71483335338548	-0.105012900153342	-0.206316246045514	-0.803831576898439	-0.599672630288186
RBM42	1.68777570170726	-0.1346496855216	-0.0725746214760435	-0.866765521144706	-0.613785873564915
C22orf43	1.70551633091793	-0.0660600496702561	-0.189731997294444	-0.725766097342195	-0.723958186611036
PIGG	1.67797630381993	0.0208022443769169	-0.187698037013317	-0.696168201097661	-0.814912310085869
EVI5L	1.70208051404429	-0.10453819936113	-0.143062820386637	-0.644259573782772	-0.810219920513754
DNM2	1.68723081537372	-0.0943385109504026	-0.0916467824311711	-0.683227547426176	-0.818017974565974
CTD-2530N21.4	1.68950411733956	0.0623440519905405	-0.302857787910702	-0.733972908076408	-0.715017473342986
OARD1	1.6791891454422	0.0776937210716412	-0.27660141726344	-0.707257818689351	-0.773023630561048
ARL6	1.53539591244919	-0.0555368178980269	0.201966053185936	-1.14457097855392	-0.537254169183178
KDM4C	1.48327551727595	-0.0128934971710154	0.278847409542386	-1.18450971397645	-0.564719715670868
WI2-3658N16.1	1.47573885560332	-0.0967661111092723	0.376910707060961	-1.13211304692116	-0.62377040463385
CPT2	1.34942802705705	0.093128438601546	0.408448157762049	-1.30657457400125	-0.544430049419386
LGI4	1.38145213511823	0.141543980756104	0.34749658285456	-1.25260258200717	-0.617890116721723
RP11-549J18.1	1.40733850956567	0.133811911847602	0.191302031456742	-1.34799405110475	-0.384458401765263
PRDX6	1.46321640654054	0.118808374826108	0.125979137419838	-1.28433490104523	-0.423669017741265
RP13-297E16.5	1.43289875245735	-0.000398433388592205	0.307712840552881	-1.28116794612717	-0.45904521349447
TTC31	1.42178342142788	0.089843849914066	0.266057454655423	-1.28858723381354	-0.489097492183822
FAM69B	1.45803149887426	-0.0701208553072095	0.260146217284489	-1.29493471158695	-0.353122149264591
SGSM2	1.50285454581553	-0.0972466618171852	0.231427743580259	-1.22989943552727	-0.407136192051326
SUGP1	1.46760328002848	-0.0426815433969256	0.179720839917107	-1.31446405097142	-0.290178525577243
EFCAB2	1.61421863994478	-0.0813248595959895	0.0382506019600288	-1.0612295927292	-0.509914789579621
RIN1	1.61509485704017	-0.00498778230188135	-0.0219606985596966	-1.04888389864154	-0.539262477537048
RP11-382J12.1	1.57246020788035	0.0904425128847871	0.0240491027227444	-1.06223086571032	-0.624720957777556
CHD6	1.56626121271485	0.0873264888187135	0.0504389641187868	-1.05792881326305	-0.646097852389296
IQCA1P1	1.58692849283464	0.0185310379276893	0.0661357872506254	-1.03557899360287	-0.636016324410085
ADAMTSL5	1.52178735557349	0.127189497935025	0.117102415959547	-1.10070348931915	-0.665375780148905
PPCDC	1.50228749167234	0.166565345880883	0.0828525907230926	-1.17105414740071	-0.5806512808756
LA16c-358B7.3	1.45725172102729	0.325448438190418	0.0729400379516304	-1.07526536950016	-0.780374827669186
VKORC1	1.45054745570588	0.282189488492421	0.139276229535965	-1.08544995724282	-0.786563216491448
NUMA1	1.50968299592735	0.245434238450792	0.0482215301635027	-1.02870996748539	-0.774628797056252
SLC39A13	1.40789261183242	0.359581224599687	0.156253496757052	-1.04481291307924	-0.87891442010992
CLDN15	1.42935175436144	0.333374122834398	0.145258664767321	-1.00149316914721	-0.906491372815949
CLEC18A	1.39878025356112	0.385081564800016	0.115558216536014	-1.14703469254689	-0.752385342350261
CNOT3	1.4211066751488	0.294363855293933	0.172767732822063	-1.14565719207125	-0.742581071193545
SLC4A5	1.46714059990537	0.394481993661043	-0.0756300707773382	-1.1066289642416	-0.679363558547478
EFHC1	1.54486845422805	0.259857890651599	-0.07448487407966	-1.01249706608514	-0.717744404714847
MIEF2	1.46835707807471	0.22571196670184	0.181300075876151	-0.966032509934102	-0.909336610718603
LRRC45	1.48261925673805	0.216019324312624	0.15872204025698	-0.979122684792651	-0.878237936515002
ABCF1	1.4985438804233	0.154255927525389	0.188427305973304	-0.922595363215798	-0.918631750706187
ARHGAP19	1.5087791426628	0.0784437725905382	0.232839633453736	-0.968784732539248	-0.851277816167825
TMLHE	1.5135694467169	0.137944324770929	0.16476044975148	-0.99031637825162	-0.825957842987687
